"BatchId","ReviewRowId","BacklogId","SourceId","Priority","HistoricalStatus","Category","System","HistoricalFile","CurrentFile","Line","HookKind","Command","Access","Handler","GuardList","OriginalEvidence","CurrentSourceLine","MatchQuality","Decision","SourceEvidence","Action","Verification","ReviewedBatchId","ReviewedAt","Notes"
"POST-BATCH-K","PBK-2454","RB-05359","P10-F05359","P1","Ready","PlayerMobile coupling","PlayerMobile Core","Data/Scripts/Mobiles/Base/PlayerMobile.cs","Data/Scripts/Mobiles/Base/PlayerMobile.cs","3335","PlayerMobileReference","","","","","PlayerMobile Core->Bulk Orders; DirectReference; Data/Scripts/Mobiles/Base/PlayerMobile.cs:L3335:BulkOrder","{","CurrentSourceLine","DeferredPolicyDecision","CurrentFile=Data/Scripts/Mobiles/Base/PlayerMobile.cs; Line=3335; SourceLine={; PathResolution=OriginalPathCurrent; MatchQuality=CurrentSourceLine; HookKind=PlayerMobileReference; GuardList=; Access=; Command=; Handler=; DisabledEvidence=False","No source change. The row represents broad PlayerMobile/runtime policy coupling that requires an explicit design or migration decision before refactoring.","Reviewed against current source path/line evidence, runtime-hook-map and dependency-graph evidence where applicable. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors. No PlayerMobile or policy source refactor was made; future implementation requires explicit design and save/runtime verification.","POST-BATCH-K-01A","2026-06-14T12:29:33.8414388-05:00","HistoricalFile=Data/Scripts/Mobiles/Base/PlayerMobile.cs; Risk=Save;Runtime;Player; POST-BATCH-K is audit/runtime-surface triage only. No command names, gump button IDs, PlayerMobile fields, region policy, XML/config, save layout, or gameplay behavior changed."
"POST-BATCH-K","PBK-2455","RB-05360","P10-F05360","P1","Ready","PlayerMobile coupling","PlayerMobile Core","Data/Scripts/Mobiles/Base/PlayerMobile.cs","Data/Scripts/Mobiles/Base/PlayerMobile.cs","6321","PlayerMobileReference","","","","","PlayerMobile Core->Champions; DirectReference; Data/Scripts/Mobiles/Base/PlayerMobile.cs:L6321:ChampionSpawn","{","CurrentSourceLine","DeferredPolicyDecision","CurrentFile=Data/Scripts/Mobiles/Base/PlayerMobile.cs; Line=6321; SourceLine={; PathResolution=OriginalPathCurrent; MatchQuality=CurrentSourceLine; HookKind=PlayerMobileReference; GuardList=; Access=; Command=; Handler=; DisabledEvidence=False","No source change. The row represents broad PlayerMobile/runtime policy coupling that requires an explicit design or migration decision before refactoring.","Reviewed against current source path/line evidence, runtime-hook-map and dependency-graph evidence where applicable. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors. No PlayerMobile or policy source refactor was made; future implementation requires explicit design and save/runtime verification.","POST-BATCH-K-01A","2026-06-14T12:29:33.8414388-05:00","HistoricalFile=Data/Scripts/Mobiles/Base/PlayerMobile.cs; Risk=Save;Runtime;Player; POST-BATCH-K is audit/runtime-surface triage only. No command names, gump button IDs, PlayerMobile fields, region policy, XML/config, save layout, or gameplay behavior changed."
"POST-BATCH-K","PBK-2456","RB-05361","P10-F05361","P1","Ready","PlayerMobile coupling","PlayerMobile Core","Data/Scripts/Mobiles/Base/PlayerMobile.cs","Data/Scripts/Mobiles/Base/PlayerMobile.cs","2020","PlayerMobileReference","","","","","PlayerMobile Core->Housing; DirectReference; Data/Scripts/Mobiles/Base/PlayerMobile.cs:L2020:BaseHouse","public override void GetContextMenuEntries(Mobile from, List<ContextMenuEntry> list)","CurrentSourceLine","DeferredPolicyDecision","CurrentFile=Data/Scripts/Mobiles/Base/PlayerMobile.cs; Line=2020; SourceLine=public override void GetContextMenuEntries(Mobile from, List<ContextMenuEntry> list); PathResolution=OriginalPathCurrent; MatchQuality=CurrentSourceLine; HookKind=PlayerMobileReference; GuardList=; Access=; Command=; Handler=; DisabledEvidence=False","No source change. The row represents broad PlayerMobile/runtime policy coupling that requires an explicit design or migration decision before refactoring.","Reviewed against current source path/line evidence, runtime-hook-map and dependency-graph evidence where applicable. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors. No PlayerMobile or policy source refactor was made; future implementation requires explicit design and save/runtime verification.","POST-BATCH-K-01A","2026-06-14T12:29:33.8414388-05:00","HistoricalFile=Data/Scripts/Mobiles/Base/PlayerMobile.cs; Risk=Save;Runtime;Player; POST-BATCH-K is audit/runtime-surface triage only. No command names, gump button IDs, PlayerMobile fields, region policy, XML/config, save layout, or gameplay behavior changed."
"POST-BATCH-K","PBK-2457","RB-05364","P10-F05364","P1","Ready","PlayerMobile coupling","PlayerMobile Core","Data/Scripts/Mobiles/Base/PlayerMobile.cs","Data/Scripts/Mobiles/Base/PlayerMobile.cs","53","PlayerMobileReference","","","","","PlayerMobile Core->PvP Consent; DirectReference; Data/Scripts/Mobiles/Base/PlayerMobile.cs:L53:NONPK","//#############ADDED FOR NONPK##########################","CurrentSourceLine","SafeNoChange","CurrentFile=Data/Scripts/Mobiles/Base/PlayerMobile.cs; Line=53; SourceLine=//#############ADDED FOR NONPK##########################; PathResolution=OriginalPathCurrent; MatchQuality=CurrentSourceLine; HookKind=PlayerMobileReference; GuardList=; Access=; Command=; Handler=; DisabledEvidence=True","No source change. Current evidence shows the row is disabled/commented or has no live runtime command/hook surface to repair in this batch.","Reviewed against current source path/line evidence, runtime-hook-map and dependency-graph evidence where applicable. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors. No runtime source edit was made because the current source evidence did not expose a live repair target.","POST-BATCH-K-01A","2026-06-14T12:29:33.8414388-05:00","HistoricalFile=Data/Scripts/Mobiles/Base/PlayerMobile.cs; Risk=Save;Runtime;Player; POST-BATCH-K is audit/runtime-surface triage only. No command names, gump button IDs, PlayerMobile fields, region policy, XML/config, save layout, or gameplay behavior changed."
"POST-BATCH-K","PBK-2458","RB-05365","P10-F05365","P1","Ready","PlayerMobile coupling","PlayerMobile Core","Data/Scripts/Mobiles/Base/PlayerMobile.cs","Data/Scripts/Mobiles/Base/PlayerMobile.cs","6084","PlayerMobileReference","","","","","PlayerMobile Core->Regions; DirectReference; Data/Scripts/Mobiles/Base/PlayerMobile.cs:L6084:BaseRegion","else","CurrentSourceLine","DeferredPolicyDecision","CurrentFile=Data/Scripts/Mobiles/Base/PlayerMobile.cs; Line=6084; SourceLine=else; PathResolution=OriginalPathCurrent; MatchQuality=CurrentSourceLine; HookKind=PlayerMobileReference; GuardList=; Access=; Command=; Handler=; DisabledEvidence=False","No source change. The row represents broad PlayerMobile/runtime policy coupling that requires an explicit design or migration decision before refactoring.","Reviewed against current source path/line evidence, runtime-hook-map and dependency-graph evidence where applicable. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors. No PlayerMobile or policy source refactor was made; future implementation requires explicit design and save/runtime verification.","POST-BATCH-K-01A","2026-06-14T12:29:33.8414388-05:00","HistoricalFile=Data/Scripts/Mobiles/Base/PlayerMobile.cs; Risk=Save;Runtime;Player; POST-BATCH-K is audit/runtime-surface triage only. No command names, gump button IDs, PlayerMobile fields, region policy, XML/config, save layout, or gameplay behavior changed."
"POST-BATCH-K","PBK-2459","RB-05366","P10-F05366","P1","Ready","PlayerMobile coupling","PlayerMobile Core","Data/Scripts/Mobiles/Base/PlayerMobile.cs","Data/Scripts/Mobiles/Base/PlayerMobile.cs","2114","PlayerMobileReference","","","","","PlayerMobile Core->Spell Framework; DirectReference; Data/Scripts/Mobiles/Base/PlayerMobile.cs:L2114:Spellbook","m_JusticeProtectors.Clear();","CurrentSourceLine","DeferredPolicyDecision","CurrentFile=Data/Scripts/Mobiles/Base/PlayerMobile.cs; Line=2114; SourceLine=m_JusticeProtectors.Clear();; PathResolution=OriginalPathCurrent; MatchQuality=CurrentSourceLine; HookKind=PlayerMobileReference; GuardList=; Access=; Command=; Handler=; DisabledEvidence=False","No source change. The row represents broad PlayerMobile/runtime policy coupling that requires an explicit design or migration decision before refactoring.","Reviewed against current source path/line evidence, runtime-hook-map and dependency-graph evidence where applicable. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors. No PlayerMobile or policy source refactor was made; future implementation requires explicit design and save/runtime verification.","POST-BATCH-K-01A","2026-06-14T12:29:33.8414388-05:00","HistoricalFile=Data/Scripts/Mobiles/Base/PlayerMobile.cs; Risk=Save;Runtime;Player; POST-BATCH-K is audit/runtime-surface triage only. No command names, gump button IDs, PlayerMobile fields, region policy, XML/config, save layout, or gameplay behavior changed."
"POST-BATCH-K","PBK-2460","RB-05367","P10-F05367","P1","Ready","PlayerMobile coupling","PlayerMobile Core","Data/Scripts/Mobiles/Base/PlayerMobile.cs","Data/Scripts/Mobiles/Base/PlayerMobile.cs","1469","PlayerMobileReference","","","","","PlayerMobile Core->Vendor Core; DirectReference; Data/Scripts/Mobiles/Base/PlayerMobile.cs:L1469:BaseVendor","public override void OnSubItemAdded(Item item)","CurrentSourceLine","DeferredPolicyDecision","CurrentFile=Data/Scripts/Mobiles/Base/PlayerMobile.cs; Line=1469; SourceLine=public override void OnSubItemAdded(Item item); PathResolution=OriginalPathCurrent; MatchQuality=CurrentSourceLine; HookKind=PlayerMobileReference; GuardList=; Access=; Command=; Handler=; DisabledEvidence=False","No source change. The row represents broad PlayerMobile/runtime policy coupling that requires an explicit design or migration decision before refactoring.","Reviewed against current source path/line evidence, runtime-hook-map and dependency-graph evidence where applicable. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors. No PlayerMobile or policy source refactor was made; future implementation requires explicit design and save/runtime verification.","POST-BATCH-K-01A","2026-06-14T12:29:33.8414388-05:00","HistoricalFile=Data/Scripts/Mobiles/Base/PlayerMobile.cs; Risk=Save;Runtime;Player; POST-BATCH-K is audit/runtime-surface triage only. No command names, gump button IDs, PlayerMobile fields, region policy, XML/config, save layout, or gameplay behavior changed."
"POST-BATCH-K","PBK-2461","RB-05369","P10-F05369","P1","Ready","PlayerMobile coupling","PlayerMobile Core","Data/Scripts/Mobiles/Base/PlayerMobile.cs","Data/Scripts/Mobiles/Base/PlayerMobile.cs","12","PlayerMobileReference","","","","","PlayerMobile Core->XMLSpawner; DirectReference; Data/Scripts/Mobiles/Base/PlayerMobile.cs:L12:XmlSpawner","using Server.Engines.XmlSpawner2;","CurrentSourceLine","DeferredPolicyDecision","CurrentFile=Data/Scripts/Mobiles/Base/PlayerMobile.cs; Line=12; SourceLine=using Server.Engines.XmlSpawner2;; PathResolution=OriginalPathCurrent; MatchQuality=CurrentSourceLine; HookKind=PlayerMobileReference; GuardList=; Access=; Command=; Handler=; DisabledEvidence=False","No source change. The row represents broad PlayerMobile/runtime policy coupling that requires an explicit design or migration decision before refactoring.","Reviewed against current source path/line evidence, runtime-hook-map and dependency-graph evidence where applicable. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors. No PlayerMobile or policy source refactor was made; future implementation requires explicit design and save/runtime verification.","POST-BATCH-K-01A","2026-06-14T12:29:33.8414388-05:00","HistoricalFile=Data/Scripts/Mobiles/Base/PlayerMobile.cs; Risk=Save;Runtime;Player; POST-BATCH-K is audit/runtime-surface triage only. No command names, gump button IDs, PlayerMobile fields, region policy, XML/config, save layout, or gameplay behavior changed."
"POST-BATCH-K","PBK-2462","RB-05370","P10-F05370","P1","Ready","PlayerMobile coupling","PvP Consent","Data/Scripts/Mobiles/Base/PlayerMobile.cs","Data/Scripts/Mobiles/Base/PlayerMobile.cs","3335","PlayerMobileReference","","","","","PvP Consent->Bulk Orders; DirectReference; Data/Scripts/Mobiles/Base/PlayerMobile.cs:L3335:BulkOrder","{","CurrentSourceLine","DeferredPolicyDecision","CurrentFile=Data/Scripts/Mobiles/Base/PlayerMobile.cs; Line=3335; SourceLine={; PathResolution=OriginalPathCurrent; MatchQuality=CurrentSourceLine; HookKind=PlayerMobileReference; GuardList=; Access=; Command=; Handler=; DisabledEvidence=False","No source change. The row represents broad PlayerMobile/runtime policy coupling that requires an explicit design or migration decision before refactoring.","Reviewed against current source path/line evidence, runtime-hook-map and dependency-graph evidence where applicable. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors. No PlayerMobile or policy source refactor was made; future implementation requires explicit design and save/runtime verification.","POST-BATCH-K-01A","2026-06-14T12:29:33.8414388-05:00","HistoricalFile=Data/Scripts/Mobiles/Base/PlayerMobile.cs; Risk=Save;Runtime;Player; POST-BATCH-K is audit/runtime-surface triage only. No command names, gump button IDs, PlayerMobile fields, region policy, XML/config, save layout, or gameplay behavior changed."
"POST-BATCH-K","PBK-2463","RB-05371","P10-F05371","P1","Ready","PlayerMobile coupling","PvP Consent","Data/Scripts/Mobiles/Base/PlayerMobile.cs","Data/Scripts/Mobiles/Base/PlayerMobile.cs","6321","PlayerMobileReference","","","","","PvP Consent->Champions; DirectReference; Data/Scripts/Mobiles/Base/PlayerMobile.cs:L6321:ChampionSpawn","{","CurrentSourceLine","DeferredPolicyDecision","CurrentFile=Data/Scripts/Mobiles/Base/PlayerMobile.cs; Line=6321; SourceLine={; PathResolution=OriginalPathCurrent; MatchQuality=CurrentSourceLine; HookKind=PlayerMobileReference; GuardList=; Access=; Command=; Handler=; DisabledEvidence=False","No source change. The row represents broad PlayerMobile/runtime policy coupling that requires an explicit design or migration decision before refactoring.","Reviewed against current source path/line evidence, runtime-hook-map and dependency-graph evidence where applicable. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors. No PlayerMobile or policy source refactor was made; future implementation requires explicit design and save/runtime verification.","POST-BATCH-K-01A","2026-06-14T12:29:33.8414388-05:00","HistoricalFile=Data/Scripts/Mobiles/Base/PlayerMobile.cs; Risk=Save;Runtime;Player; POST-BATCH-K is audit/runtime-surface triage only. No command names, gump button IDs, PlayerMobile fields, region policy, XML/config, save layout, or gameplay behavior changed."
"POST-BATCH-K","PBK-2464","RB-05372","P10-F05372","P1","Ready","PlayerMobile coupling","PvP Consent","Data/Scripts/Mobiles/Base/PlayerMobile.cs","Data/Scripts/Mobiles/Base/PlayerMobile.cs","1003","PlayerMobileReference","","","","","PvP Consent->EventSink; GlobalHook; Data/Scripts/Mobiles/Base/PlayerMobile.cs:L1003:Login","private static void OnLogin(LoginEventArgs e)","RuntimeHookMapFileLine","DeferredPolicyDecision","CurrentFile=Data/Scripts/Mobiles/Base/PlayerMobile.cs; Line=1003; SourceLine=private static void OnLogin(LoginEventArgs e); PathResolution=OriginalPathCurrent; MatchQuality=RuntimeHookMapFileLine; HookKind=PlayerMobileReference; GuardList=; Access=; Command=; Handler=; DisabledEvidence=False; RuntimeHookMap=HookType=Login;Marker=OnLogin;Access=Internal;Risk=Medium;Guards=AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;PacketReadGuard;RangeGuard;StateGuard","No source change. The row represents broad PlayerMobile/runtime policy coupling that requires an explicit design or migration decision before refactoring.","Reviewed against current source path/line evidence, runtime-hook-map and dependency-graph evidence where applicable. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors. No PlayerMobile or policy source refactor was made; future implementation requires explicit design and save/runtime verification.","POST-BATCH-K-01A","2026-06-14T12:29:33.8414388-05:00","HistoricalFile=Data/Scripts/Mobiles/Base/PlayerMobile.cs; Risk=Save;Runtime;Player; POST-BATCH-K is audit/runtime-surface triage only. No command names, gump button IDs, PlayerMobile fields, region policy, XML/config, save layout, or gameplay behavior changed."
"POST-BATCH-K","PBK-2465","RB-05373","P10-F05373","P1","Ready","PlayerMobile coupling","PvP Consent","Data/Scripts/Mobiles/Base/PlayerMobile.cs","Data/Scripts/Mobiles/Base/PlayerMobile.cs","1322","PlayerMobileReference","","","","","PvP Consent->EventSink; GlobalHook; Data/Scripts/Mobiles/Base/PlayerMobile.cs:L1322:Logout","NetState ns = ((Mobile)state).NetState;","CurrentSourceLine","DeferredPolicyDecision","CurrentFile=Data/Scripts/Mobiles/Base/PlayerMobile.cs; Line=1322; SourceLine=NetState ns = ((Mobile)state).NetState;; PathResolution=OriginalPathCurrent; MatchQuality=CurrentSourceLine; HookKind=PlayerMobileReference; GuardList=; Access=; Command=; Handler=; DisabledEvidence=False","No source change. The row represents broad PlayerMobile/runtime policy coupling that requires an explicit design or migration decision before refactoring.","Reviewed against current source path/line evidence, runtime-hook-map and dependency-graph evidence where applicable. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors. No PlayerMobile or policy source refactor was made; future implementation requires explicit design and save/runtime verification.","POST-BATCH-K-01A","2026-06-14T12:29:33.8414388-05:00","HistoricalFile=Data/Scripts/Mobiles/Base/PlayerMobile.cs; Risk=Save;Runtime;Player; POST-BATCH-K is audit/runtime-surface triage only. No command names, gump button IDs, PlayerMobile fields, region policy, XML/config, save layout, or gameplay behavior changed."
"POST-BATCH-K","PBK-2466","RB-05374","P10-F05374","P1","Ready","PlayerMobile coupling","PvP Consent","Data/Scripts/Mobiles/Base/PlayerMobile.cs","Data/Scripts/Mobiles/Base/PlayerMobile.cs","806","PlayerMobileReference","","","","","PvP Consent->EventSink; GlobalHook; Data/Scripts/Mobiles/Base/PlayerMobile.cs:L806:Event","EventSink.Login += new LoginEventHandler(OnLogin);","RuntimeHookMapFileLine","DeferredPolicyDecision","CurrentFile=Data/Scripts/Mobiles/Base/PlayerMobile.cs; Line=806; SourceLine=EventSink.Login += new LoginEventHandler(OnLogin);; PathResolution=OriginalPathCurrent; MatchQuality=RuntimeHookMapFileLine; HookKind=PlayerMobileReference; GuardList=; Access=; Command=; Handler=; DisabledEvidence=False; RuntimeHookMap=HookType=Event;Marker=EventSink;Access=GlobalOrInternal;Risk=High;Guards=AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;PacketReadGuard;RangeGuard;StateGuard","No source change. The row represents broad PlayerMobile/runtime policy coupling that requires an explicit design or migration decision before refactoring.","Reviewed against current source path/line evidence, runtime-hook-map and dependency-graph evidence where applicable. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors. No PlayerMobile or policy source refactor was made; future implementation requires explicit design and save/runtime verification.","POST-BATCH-K-01A","2026-06-14T12:29:33.8414388-05:00","HistoricalFile=Data/Scripts/Mobiles/Base/PlayerMobile.cs; Risk=Save;Runtime;Player; POST-BATCH-K is audit/runtime-surface triage only. No command names, gump button IDs, PlayerMobile fields, region policy, XML/config, save layout, or gameplay behavior changed."
"POST-BATCH-K","PBK-2467","RB-05375","P10-F05375","P1","Ready","PlayerMobile coupling","PvP Consent","Data/Scripts/Mobiles/Base/PlayerMobile.cs","Data/Scripts/Mobiles/Base/PlayerMobile.cs","807","PlayerMobileReference","","","","","PvP Consent->EventSink; GlobalHook; Data/Scripts/Mobiles/Base/PlayerMobile.cs:L807:Event","EventSink.Logout += new LogoutEventHandler(OnLogout);","RuntimeHookMapFileLine","DeferredPolicyDecision","CurrentFile=Data/Scripts/Mobiles/Base/PlayerMobile.cs; Line=807; SourceLine=EventSink.Logout += new LogoutEventHandler(OnLogout);; PathResolution=OriginalPathCurrent; MatchQuality=RuntimeHookMapFileLine; HookKind=PlayerMobileReference; GuardList=; Access=; Command=; Handler=; DisabledEvidence=False; RuntimeHookMap=HookType=Event;Marker=EventSink;Access=GlobalOrInternal;Risk=High;Guards=AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;PacketReadGuard;RangeGuard;StateGuard","No source change. The row represents broad PlayerMobile/runtime policy coupling that requires an explicit design or migration decision before refactoring.","Reviewed against current source path/line evidence, runtime-hook-map and dependency-graph evidence where applicable. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors. No PlayerMobile or policy source refactor was made; future implementation requires explicit design and save/runtime verification.","POST-BATCH-K-01A","2026-06-14T12:29:33.8414388-05:00","HistoricalFile=Data/Scripts/Mobiles/Base/PlayerMobile.cs; Risk=Save;Runtime;Player; POST-BATCH-K is audit/runtime-surface triage only. No command names, gump button IDs, PlayerMobile fields, region policy, XML/config, save layout, or gameplay behavior changed."
"POST-BATCH-K","PBK-2468","RB-05376","P10-F05376","P1","Ready","PlayerMobile coupling","PvP Consent","Data/Scripts/Mobiles/Base/PlayerMobile.cs","Data/Scripts/Mobiles/Base/PlayerMobile.cs","808","PlayerMobileReference","","","","","PvP Consent->EventSink; GlobalHook; Data/Scripts/Mobiles/Base/PlayerMobile.cs:L808:Event","EventSink.Connected += new ConnectedEventHandler(EventSink_Connected);","RuntimeHookMapFileLine","DeferredPolicyDecision","CurrentFile=Data/Scripts/Mobiles/Base/PlayerMobile.cs; Line=808; SourceLine=EventSink.Connected += new ConnectedEventHandler(EventSink_Connected);; PathResolution=OriginalPathCurrent; MatchQuality=RuntimeHookMapFileLine; HookKind=PlayerMobileReference; GuardList=; Access=; Command=; Handler=; DisabledEvidence=False; RuntimeHookMap=HookType=Event;Marker=EventSink;Access=GlobalOrInternal;Risk=High;Guards=AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;PacketReadGuard;RangeGuard;StateGuard","No source change. The row represents broad PlayerMobile/runtime policy coupling that requires an explicit design or migration decision before refactoring.","Reviewed against current source path/line evidence, runtime-hook-map and dependency-graph evidence where applicable. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors. No PlayerMobile or policy source refactor was made; future implementation requires explicit design and save/runtime verification.","POST-BATCH-K-01A","2026-06-14T12:29:33.8414388-05:00","HistoricalFile=Data/Scripts/Mobiles/Base/PlayerMobile.cs; Risk=Save;Runtime;Player; POST-BATCH-K is audit/runtime-surface triage only. No command names, gump button IDs, PlayerMobile fields, region policy, XML/config, save layout, or gameplay behavior changed."
"POST-BATCH-K","PBK-2469","RB-05377","P10-F05377","P1","Ready","PlayerMobile coupling","PvP Consent","Data/Scripts/Mobiles/Base/PlayerMobile.cs","Data/Scripts/Mobiles/Base/PlayerMobile.cs","809","PlayerMobileReference","","","","","PvP Consent->EventSink; GlobalHook; Data/Scripts/Mobiles/Base/PlayerMobile.cs:L809:Event","EventSink.Disconnected += new DisconnectedEventHandler(EventSink_Disconnected);","RuntimeHookMapFileLine","DeferredPolicyDecision","CurrentFile=Data/Scripts/Mobiles/Base/PlayerMobile.cs; Line=809; SourceLine=EventSink.Disconnected += new DisconnectedEventHandler(EventSink_Disconnected);; PathResolution=OriginalPathCurrent; MatchQuality=RuntimeHookMapFileLine; HookKind=PlayerMobileReference; GuardList=; Access=; Command=; Handler=; DisabledEvidence=False; RuntimeHookMap=HookType=Event;Marker=EventSink;Access=GlobalOrInternal;Risk=High;Guards=AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;PacketReadGuard;RangeGuard;StateGuard","No source change. The row represents broad PlayerMobile/runtime policy coupling that requires an explicit design or migration decision before refactoring.","Reviewed against current source path/line evidence, runtime-hook-map and dependency-graph evidence where applicable. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors. No PlayerMobile or policy source refactor was made; future implementation requires explicit design and save/runtime verification.","POST-BATCH-K-01A","2026-06-14T12:29:33.8414388-05:00","HistoricalFile=Data/Scripts/Mobiles/Base/PlayerMobile.cs; Risk=Save;Runtime;Player; POST-BATCH-K is audit/runtime-surface triage only. No command names, gump button IDs, PlayerMobile fields, region policy, XML/config, save layout, or gameplay behavior changed."
"POST-BATCH-K","PBK-2470","RB-05378","P10-F05378","P1","Ready","PlayerMobile coupling","PvP Consent","Data/Scripts/Mobiles/Base/PlayerMobile.cs","Data/Scripts/Mobiles/Base/PlayerMobile.cs","1041","PlayerMobileReference","","","","","PvP Consent->Gump Framework; RuntimeHook; Data/Scripts/Mobiles/Base/PlayerMobile.cs:L1041:Gump","else","CurrentSourceLine","DeferredPolicyDecision","CurrentFile=Data/Scripts/Mobiles/Base/PlayerMobile.cs; Line=1041; SourceLine=else; PathResolution=OriginalPathCurrent; MatchQuality=CurrentSourceLine; HookKind=PlayerMobileReference; GuardList=; Access=; Command=; Handler=; DisabledEvidence=False","No source change. The row represents broad PlayerMobile/runtime policy coupling that requires an explicit design or migration decision before refactoring.","Reviewed against current source path/line evidence, runtime-hook-map and dependency-graph evidence where applicable. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors. No PlayerMobile or policy source refactor was made; future implementation requires explicit design and save/runtime verification.","POST-BATCH-K-01A","2026-06-14T12:29:33.8414388-05:00","HistoricalFile=Data/Scripts/Mobiles/Base/PlayerMobile.cs; Risk=Save;Runtime;Player; POST-BATCH-K is audit/runtime-surface triage only. No command names, gump button IDs, PlayerMobile fields, region policy, XML/config, save layout, or gameplay behavior changed."
"POST-BATCH-K","PBK-2471","RB-05379","P10-F05379","P1","Ready","PlayerMobile coupling","PvP Consent","Data/Scripts/Mobiles/Base/PlayerMobile.cs","Data/Scripts/Mobiles/Base/PlayerMobile.cs","2264","PlayerMobileReference","","","","","PvP Consent->Gump Framework; RuntimeHook; Data/Scripts/Mobiles/Base/PlayerMobile.cs:L2264:Gump","{","CurrentSourceLine","DeferredPolicyDecision","CurrentFile=Data/Scripts/Mobiles/Base/PlayerMobile.cs; Line=2264; SourceLine={; PathResolution=OriginalPathCurrent; MatchQuality=CurrentSourceLine; HookKind=PlayerMobileReference; GuardList=; Access=; Command=; Handler=; DisabledEvidence=False","No source change. The row represents broad PlayerMobile/runtime policy coupling that requires an explicit design or migration decision before refactoring.","Reviewed against current source path/line evidence, runtime-hook-map and dependency-graph evidence where applicable. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors. No PlayerMobile or policy source refactor was made; future implementation requires explicit design and save/runtime verification.","POST-BATCH-K-01A","2026-06-14T12:29:33.8414388-05:00","HistoricalFile=Data/Scripts/Mobiles/Base/PlayerMobile.cs; Risk=Save;Runtime;Player; POST-BATCH-K is audit/runtime-surface triage only. No command names, gump button IDs, PlayerMobile fields, region policy, XML/config, save layout, or gameplay behavior changed."
"POST-BATCH-K","PBK-2472","RB-05380","P10-F05380","P1","Ready","PlayerMobile coupling","PvP Consent","Data/Scripts/Mobiles/Base/PlayerMobile.cs","Data/Scripts/Mobiles/Base/PlayerMobile.cs","6213","PlayerMobileReference","","","","","PvP Consent->Gump Framework; RuntimeHook; Data/Scripts/Mobiles/Base/PlayerMobile.cs:L6213:Gump","this.Region.IsPartOf(typeof(Jail))","CurrentSourceLine","DeferredPolicyDecision","CurrentFile=Data/Scripts/Mobiles/Base/PlayerMobile.cs; Line=6213; SourceLine=this.Region.IsPartOf(typeof(Jail)); PathResolution=OriginalPathCurrent; MatchQuality=CurrentSourceLine; HookKind=PlayerMobileReference; GuardList=; Access=; Command=; Handler=; DisabledEvidence=False","No source change. The row represents broad PlayerMobile/runtime policy coupling that requires an explicit design or migration decision before refactoring.","Reviewed against current source path/line evidence, runtime-hook-map and dependency-graph evidence where applicable. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors. No PlayerMobile or policy source refactor was made; future implementation requires explicit design and save/runtime verification.","POST-BATCH-K-01A","2026-06-14T12:29:33.8414388-05:00","HistoricalFile=Data/Scripts/Mobiles/Base/PlayerMobile.cs; Risk=Save;Runtime;Player; POST-BATCH-K is audit/runtime-surface triage only. No command names, gump button IDs, PlayerMobile fields, region policy, XML/config, save layout, or gameplay behavior changed."
