"System","File","HookType","Marker","Line","Registration","Handler","Access","Trigger","Guards","Risk","Docs","CommentNeeded"
"XMLSpawner","Data/Scripts/Custom/XMLSpawner/XmlSpawner2.cs","Initialize","Initialize","4431","public static void Initialize()","","GlobalOrInternal","Shard script initialization","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;PacketReadGuard;RangeGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/xmlspawner.md","ReviewLater"
"XMLSpawner","Data/Scripts/Custom/XMLSpawner/XmlTextEntryBook.cs","Initialize","Initialize","186","public static void Initialize()","","GlobalOrInternal","Shard script initialization","AccessGuard;BoundsGuard;NullGuard;PacketReadGuard;RangeGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/xmlspawner.md","ReviewLater"
"XMLSpawner","Data/Scripts/Custom/XMLSpawner/XmlAttach/XmlAttach.cs","Initialize","Initialize","171","public static void Initialize()","","GlobalOrInternal","Shard script initialization","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;PacketReadGuard;RangeGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/xmlspawner.md","ReviewLater"
"XMLSpawner","Data/Scripts/Custom/XMLSpawner/XmlAttach/XmlAttachment.cs","Initialize","Initialize","347","public static void Initialize()","","GlobalOrInternal","Shard script initialization","AccessGuard;BoundsGuard;DeletedGuard;NullGuard;PacketReadGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/xmlspawner.md","ReviewLater"
"XMLSpawner","Data/Scripts/Custom/XMLSpawner/XmlAttach/Gumps/XmlGetAttachGump.cs","Initialize","Initialize","63","public static void Initialize()","","GlobalOrInternal","Shard script initialization","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/xmlspawner.md","ReviewLater"
"XMLSpawner","Data/Scripts/Custom/XMLSpawner/XmlMobiles/TalkingBaseCreature.cs","Initialize","Initialize","806","public static void Initialize()","","GlobalOrInternal","Shard script initialization","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;PacketReadGuard;RangeGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/xmlspawner.md","ReviewLater"
"XMLSpawner","Data/Scripts/Custom/XMLSpawner/XmlMobiles/TalkingBaseVendor.cs","Initialize","Initialize","42","public static void Initialize()","","GlobalOrInternal","Shard script initialization","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;PacketReadGuard;RangeGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/xmlspawner.md","ReviewLater"
"XMLSpawner","Data/Scripts/Custom/XMLSpawner/XmlPoints PvP/EnglishText.cs","Initialize","Initialize","14","public static void Initialize()","","GlobalOrInternal","Shard script initialization","BoundsGuard","Medium","docs/codebase-audit/outputs/system-cards/xmlspawner.md","ReviewLater"
"XMLSpawner","Data/Scripts/Custom/XMLSpawner/XmlPoints PvP/PortugueseText.cs","Initialize","Initialize","16","public static void Initialize()","","GlobalOrInternal","Shard script initialization","BoundsGuard","Medium","docs/codebase-audit/outputs/system-cards/xmlspawner.md","ReviewLater"
"XMLSpawner","Data/Scripts/Custom/XMLSpawner/XmlPoints PvP/SpanishText.cs","Initialize","Initialize","22","public static void Initialize()","","GlobalOrInternal","Shard script initialization","BoundsGuard","Medium","docs/codebase-audit/outputs/system-cards/xmlspawner.md","ReviewLater"
"XMLSpawner","Data/Scripts/Custom/XMLSpawner/XmlPoints PvP/XmlPointsRewards.cs","Initialize","Initialize","51","public static void Initialize()","","GlobalOrInternal","Shard script initialization","NullGuard","Medium","docs/codebase-audit/outputs/system-cards/xmlspawner.md","ReviewLater"
"XMLSpawner","Data/Scripts/Custom/XMLSpawner/XmlQuest/XmlQuestHolder.cs","Initialize","Initialize","263","public static void Initialize()","","GlobalOrInternal","Shard script initialization","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;PacketReadGuard;RangeGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/xmlspawner.md","ReviewLater"
"XMLSpawner","Data/Scripts/Custom/XMLSpawner/XmlQuest/XmlQuestLeaders.cs","Initialize","Initialize","158","public static void Initialize()","","GlobalOrInternal","Shard script initialization","AccessGuard;BoundsGuard;DeletedGuard;NullGuard;PacketReadGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/xmlspawner.md","ReviewLater"
"XMLSpawner","Data/Scripts/Custom/XMLSpawner/XmlQuest/XmlQuestPointsRewards.cs","Initialize","Initialize","51","public static void Initialize()","","GlobalOrInternal","Shard script initialization","NullGuard","Medium","docs/codebase-audit/outputs/system-cards/xmlspawner.md","ReviewLater"
"XMLSpawner","Data/Scripts/Custom/XMLSpawner/XmlQuest/XmlQuestToken.cs","Initialize","Initialize","464","public static void Initialize()","","GlobalOrInternal","Shard script initialization","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;PacketReadGuard;RangeGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/xmlspawner.md","ReviewLater"
"XMLSpawner","Data/Scripts/Custom/XMLSpawner/XmlUtils/WhatIsIt.cs","Initialize","Initialize","12","public static void Initialize()","","GlobalOrInternal","Shard script initialization","AccessGuard;BoundsGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/xmlspawner.md","ReviewLater"
"XMLSpawner","Data/Scripts/Custom/XMLSpawner/XmlUtils/WriteMulti.cs","Initialize","Initialize","34","public static void Initialize()","","GlobalOrInternal","Shard script initialization","AccessGuard;BoundsGuard;MapGuard;NullGuard;RangeGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/xmlspawner.md","ReviewLater"
"XMLSpawner","Data/Scripts/Custom/XMLSpawner/XmlUtils/XmlAdd.cs","Initialize","Initialize","759","public static void Initialize()","","GlobalOrInternal","Shard script initialization","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;RangeGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/xmlspawner.md","ReviewLater"
"XMLSpawner","Data/Scripts/Custom/XMLSpawner/XmlUtils/XmlEdit.cs","Initialize","Initialize","50","public static void Initialize()","","GlobalOrInternal","Shard script initialization","AccessGuard;BoundsGuard;MapGuard;NullGuard;RangeGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/xmlspawner.md","ReviewLater"
"XMLSpawner","Data/Scripts/Custom/XMLSpawner/XmlUtils/XmlFind.cs","Initialize","Initialize","243","public static void Initialize()","","GlobalOrInternal","Shard script initialization","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;RangeGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/xmlspawner.md","ReviewLater"
"Boats","Data/Scripts/Items/Boats/BaseBoat.cs","Initialize","Initialize","2906","public static void Initialize()","","GlobalOrInternal","Shard script initialization","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;PacketReadGuard;RangeGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/boats.md","ReviewLater"
"Boats","Data/Scripts/Items/Boats/Strandedness.cs","Initialize","Initialize","103","public static void Initialize()","","GlobalOrInternal","Shard script initialization","BoundsGuard;MapGuard;NullGuard;RangeGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/boats.md","ReviewLater"
"Boats","Data/Scripts/Items/Boats/Gumps/FindboatGump.cs","Initialize","Initialize","15","public static void Initialize()","","GlobalOrInternal","Shard script initialization","AccessGuard;BoundsGuard;MapGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/boats.md","ReviewLater"
"Items:Books","Data/Scripts/Items/Books/BaseBook.cs","Initialize","Initialize","337","public static void Initialize()","","GlobalOrInternal","Shard script initialization","AccessGuard;BoundsGuard;NullGuard;PacketReadGuard;RangeGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/items-books.md","ReviewLater"
"Items:Construction","Data/Scripts/Items/Construction/Addons/SHTeleporter.cs","Initialize","Initialize","152","public static void Initialize()","","GlobalOrInternal","Shard script initialization","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;PacketReadGuard;RangeGuard","Medium","docs/codebase-audit/outputs/system-cards/items-construction.md","ReviewLater"
"Items:Containers","Data/Scripts/Items/Containers/MarkContainer.cs","Initialize","Initialize","9","public static void Initialize()","","GlobalOrInternal","Shard script initialization","AccessGuard;MapGuard;NullGuard;PacketReadGuard;RangeGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/items-containers.md","ReviewLater"
"Items:Decorations","Data/Scripts/Items/Decorations/Artifacts/StealableArtifactsSpawner.cs","Initialize","Initialize","359","public static void Initialize()","","GlobalOrInternal","Shard script initialization","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;PacketReadGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/items-decorations.md","ReviewLater"
"Items:Doors","Data/Scripts/Items/Doors/BaseDoor.cs","Initialize","Initialize","122","public static void Initialize()","","GlobalOrInternal","Shard script initialization","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;PacketReadGuard;RangeGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/items-doors.md","ReviewLater"
"Items:Food","Data/Scripts/Items/Food/Beverage.cs","Initialize","Initialize","1020","public static void Initialize()","","GlobalOrInternal","Shard script initialization","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;PacketReadGuard;RangeGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/items-food.md","ReviewLater"
"Items:Food","Data/Scripts/Items/Food/HitsDecay.cs","Initialize","Initialize","11","public static void Initialize()","","GlobalOrInternal","Shard script initialization","BoundsGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/items-food.md","ReviewLater"
"Homestead","Data/Scripts/Items/Food/Hunger.cs","Initialize","Initialize","13","public static void Initialize()","","GlobalOrInternal","Shard script initialization","AccessGuard","Medium","docs/codebase-audit/outputs/system-cards/homestead.md","ReviewLater"
"Items:Food","Data/Scripts/Items/Food/StamDecay.cs","Initialize","Initialize","11","public static void Initialize()","","GlobalOrInternal","Shard script initialization","BoundsGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/items-food.md","ReviewLater"
"Items:Gifts","Data/Scripts/Items/Gifts/Holiday/Christmas/Commands/Merry Christmas.cs","Initialize","Initialize","13","public static void Initialize()","","GlobalOrInternal","Shard script initialization","BoundsGuard;DeletedGuard;NullGuard;RangeGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/items-gifts.md","ReviewLater"
"Items:Gifts","Data/Scripts/Items/Gifts/Holiday/Halloween/TrickOrTreat.cs","Initialize","Initialize","13","public static void Initialize()","","GlobalOrInternal","Shard script initialization","BoundsGuard;DeletedGuard;NullGuard;RangeGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/items-gifts.md","ReviewLater"
"Housing","Data/Scripts/Items/Houses/HouseFoundation.cs","Initialize","Initialize","946","public static void Initialize()","","GlobalOrInternal","Shard script initialization","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;PacketReadGuard;RangeGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/housing.md","ReviewLater"
"Housing","Data/Scripts/Items/Houses/Monopoly/Decorate.cs","Initialize","Initialize","12","public static void Initialize()","","GlobalOrInternal","Shard script initialization","AccessGuard;BoundsGuard;MapGuard;NullGuard;RangeGuard","Medium","docs/codebase-audit/outputs/system-cards/housing.md","ReviewLater"
"Housing","Data/Scripts/Items/Houses/Monopoly/Gumps/Error Reporting/Errors.cs","Initialize","Initialize","22","public static void Initialize()","","GlobalOrInternal","Shard script initialization","AccessGuard;BoundsGuard;DeletedGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/housing.md","ReviewLater"
"Housing","Data/Scripts/Items/Houses/Monopoly/Gumps/TownHouse Gumps/TownHousesGump.cs","Initialize","Initialize","17","public static void Initialize()","","GlobalOrInternal","Shard script initialization","AccessGuard;BoundsGuard;MapGuard;NullGuard","Medium","docs/codebase-audit/outputs/system-cards/housing.md","ReviewLater"
"Housing","Data/Scripts/Items/Houses/Monopoly/Items/SignHammer.cs","Initialize","Initialize","21","public static void Initialize()","","GlobalOrInternal","Shard script initialization","AccessGuard;BoundsGuard;NullGuard;PacketReadGuard","Medium","docs/codebase-audit/outputs/system-cards/housing.md","ReviewLater"
"Housing","Data/Scripts/Items/Houses/Monopoly/Misc/GumpResponse.cs","Initialize","Initialize","14","public static void Initialize()","","GlobalOrInternal","Shard script initialization","BoundsGuard;NullGuard;PacketReadGuard;RangeGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/housing.md","ReviewLater"
"Items:Magical","Data/Scripts/Items/Magical/SoulOrb.cs","Initialize","Initialize","39","public static void Initialize()","","GlobalOrInternal","Shard script initialization","AccessGuard;DeletedGuard;NullGuard;PacketReadGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/items-magical.md","ReviewLater"
"Items:Magical","Data/Scripts/Items/Magical/God/LevelItemManager.cs","Initialize","Initialize","24","public static void Initialize()","","GlobalOrInternal","Shard script initialization","BoundsGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/items-magical.md","ReviewLater"
"Items:Magical","Data/Scripts/Items/Magical/God/Commands/ItemExpCommand.cs","Initialize","Initialize","20","public static void Initialize()","","GlobalOrInternal","Shard script initialization","AccessGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/items-magical.md","ReviewLater"
"Items:Misc","Data/Scripts/Items/Misc/BulletinBoards.cs","Initialize","Initialize","228","public static void Initialize()","","GlobalOrInternal","Shard script initialization","AccessGuard;BoundsGuard;MapGuard;NullGuard;PacketReadGuard;RangeGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/items-misc.md","ReviewLater"
"Items:Misc","Data/Scripts/Items/Misc/FlipableAttribute.cs","Initialize","Initialize","11","public static void Initialize()","","GlobalOrInternal","Shard script initialization","AccessGuard;BoundsGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/items-misc.md","ReviewLater"
"Items:Misc","Data/Scripts/Items/Misc/LOSBlocker.cs","Initialize","Initialize","9","public static void Initialize()","","GlobalOrInternal","Shard script initialization","AccessGuard;BoundsGuard;NullGuard;PacketReadGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/items-misc.md","ReviewLater"
"Items:Misc","Data/Scripts/Items/Misc/PublicMoongate.cs","Initialize","Initialize","118","public static void Initialize()","","GlobalOrInternal","Shard script initialization","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;PacketReadGuard;RangeGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/items-misc.md","ReviewLater"
"Items:Misc","Data/Scripts/Items/Misc/Waypoint.cs","Initialize","Initialize","11","public static void Initialize()","","GlobalOrInternal","Shard script initialization","AccessGuard;BoundsGuard;MapGuard;NullGuard;PacketReadGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/items-misc.md","ReviewLater"
"Bulk Orders","Data/Scripts/Items/Misc/Bodies/Corpses/Corpse.cs","Initialize","Initialize","520","public static void Initialize()","","GlobalOrInternal","Shard script initialization","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;PacketReadGuard;RangeGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/bulk-orders.md","ReviewLater"
"Items:Misc","Data/Scripts/Items/Misc/Games/LiarsDice/DiceCommand.cs","Initialize","Initialize","24","public static void Initialize()","","GlobalOrInternal","Shard script initialization","AccessGuard","Medium","docs/codebase-audit/outputs/system-cards/items-misc.md","ReviewLater"
"Items:Misc","Data/Scripts/Items/Misc/Games/Mahjong/MahjongPacketHandlers.cs","Initialize","Initialize","36","public static void Initialize()","","GlobalOrInternal","Shard script initialization","BoundsGuard;NullGuard;PacketReadGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/items-misc.md","ReviewLater"
"Items:Potions","Data/Scripts/Items/Potions/PotionKeg.cs","Initialize","Initialize","546","public static void Initialize()","","GlobalOrInternal","Shard script initialization","AccessGuard;BoundsGuard;DeletedGuard;NullGuard;PacketReadGuard;RangeGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/items-potions.md","ReviewLater"
"Items:Potions","Data/Scripts/Items/Potions/Special/AutoResPotion.cs","Initialize","Initialize","39","public static void Initialize()","","GlobalOrInternal","Shard script initialization","AccessGuard;BoundsGuard;DeletedGuard;NullGuard;PacketReadGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/items-potions.md","ReviewLater"
"Items:Special","Data/Scripts/Items/Special/Holiday/HolidayFoods.cs","Initialize","Initialize","18","public static void Initialize()","","GlobalOrInternal","Shard script initialization","BoundsGuard;DeletedGuard;MapGuard;NullGuard;PacketReadGuard;RangeGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/items-special.md","ReviewLater"
"Housing","Data/Scripts/Items/Special/House Raffle/HouseRaffleStone.cs","Initialize","Initialize","249","public static void Initialize()","","GlobalOrInternal","Shard script initialization","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;PacketReadGuard;RangeGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/housing.md","ReviewLater"
"Items:Trades","Data/Scripts/Items/Trades/Magical/RunebookLogging.cs","Initialize","Initialize","21","public static void Initialize()","","GlobalOrInternal","Shard script initialization","BoundsGuard;MapGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/items-trades.md","ReviewLater"
