"IntakeId","SourceBatchId","IntakeStatus","InterviewStatus","BehaviorToChange","System","ExpectedFiles","MustStayUnchanged","FenceResult","GateApprovalStatus","RequiredApproval","ReadyGoalCommand","SourceEditsMade","ReviewedAt","Notes"
"SOURCE-BATCH-INTAKE","SOURCE-BATCH-279","SourceBatchCommitted","InterviewComplete","Run fresh source-batch-279-candidate-discovery.csv and implement SB279-CAND-001 DDRelicAlchemy stale/null/mobile/source-item guard before sending the relic-identification message.","Items:Relics / DDRelicAlchemy","Data/Scripts/Items/Relics/DDRelicAlchemy.cs","Relic-identification message, RelicGoldValue behavior, random flask ItemID/Name construction, constructor metadata, serialization, namespace/type/file layout, and project/config/data files.","POST-BATCH-Y exact-file gate hits for DDRelicAlchemy.cs=0; exact-file active overlay rows=0; no gated approval crossed.","NotRequiredForNonGatedTarget","None beyond normal POST-BATCH-Y and exact-file active-overlay preflight.","/goal SOURCE-BATCH-279 DDRelicAlchemy Guard Repair","Yes","2026-06-29T00:03:00-05:00","Implemented and verified in docs/codebase-audit/outputs/source-batch-279-ddrelicalchemy-guard-repair-closeout.md; committed as f97f0f0c."
"SOURCE-BATCH-INTAKE","SOURCE-BATCH-280","SourceBatchCommitted","InterviewComplete","Run fresh source-batch-280-candidate-discovery.csv and implement SB280-CAND-001 SavageTalisman stale/null/mobile/source-item guards to OnEquip and OnDoubleClick before owner-message handling or worn-slot messaging.","Items:Magical / SavageTalisman","Data/Scripts/Items/Magical/SavageTalisman.cs","Owner equip restriction, overhead message, worn-slot message, skill bonuses, construction metadata, ItemOwner serialization, namespace/type/file layout, and project/config/data files.","POST-BATCH-Y exact-file gate hits for SavageTalisman.cs=0; exact-file active overlay rows=0; no gated approval crossed.","NotRequiredForNonGatedTarget","None beyond normal POST-BATCH-Y and exact-file active-overlay preflight.","/goal SOURCE-BATCH-280 SavageTalisman Guard Repair","Yes","2026-06-29T00:08:00-05:00","Implemented and verified in docs/codebase-audit/outputs/source-batch-280-savagetalisman-guard-repair-closeout.md; committed as c8848e69."
"SOURCE-BATCH-INTAKE","SOURCE-BATCH-281","SourceBatchCommitted","InterviewComplete","Run fresh source-batch-281-candidate-discovery.csv and implement SB281-CAND-001 FoodChest stale/null/mobile/source-item guard before range checks, cooldown checks, food creation, backpack insertion, or messages.","Items:Containers / FoodChest","Data/Scripts/Items/Containers/FoodChest.cs","Range checks, cooldown timing, random food choices, item amount ranges, backpack insertion behavior, messages, serialization layout/versioning, namespace/type/file layout, and project/config/data files.","POST-BATCH-Y exact-file gate hits for FoodChest.cs=0; exact-file active overlay rows=0; no gated approval crossed.","NotRequiredForNonGatedTarget","None beyond normal POST-BATCH-Y and exact-file active-overlay preflight.","/goal SOURCE-BATCH-281 FoodChest Guard Repair","Yes","2026-06-29T00:12:52-05:00","Implemented and verified in docs/codebase-audit/outputs/source-batch-281-foodchest-guard-repair-closeout.md; committed as 7a3851bc."
"SOURCE-BATCH-INTAKE","SOURCE-BATCH-282","SourceBatchCommitted","InterviewComplete","Run fresh source-batch-282-candidate-discovery.csv and implement SB282-CAND-001 HiveTool stale/null/mobile/source-item guards to DisplayDurabilityTo, OnSingleClick, and OnDoubleClick before durability label display, base single-click dispatch, overhead messaging, or NetState access.","Trades:Apiculture / HiveTool","Data/Scripts/Trades/Apiculture/Items/HiveTool.cs","Durability label text/cliloc, valid-mobile single-click base dispatch, double-click overhead message text/hue and NetState target, UsesRemaining behavior, serialization layout/versioning, namespace/type/file layout, and project/config/data files.","POST-BATCH-Y exact-file gate hits for HiveTool.cs=0; exact-file active overlay rows=0; no gated approval crossed.","NotRequiredForNonGatedTarget","None beyond normal POST-BATCH-Y and exact-file active-overlay preflight.","/goal SOURCE-BATCH-282 HiveTool Guard Repair","Yes","2026-06-29T00:18:14-05:00","Implemented and verified in docs/codebase-audit/outputs/source-batch-282-hivetool-guard-repair-closeout.md; committed as a8d4d72f."
"SOURCE-BATCH-INTAKE","SOURCE-BATCH-283","SourceBatchCommitted","InterviewComplete","Run fresh source-batch-283-candidate-discovery.csv and implement SB283-CAND-001 SpellScroll stale/null/mobile/source-item/list guards to GetContextMenuEntries and OnDoubleClick before context-menu population, design-context checks, backpack checks, spell construction, or casting.","Magic:Magery / SpellScroll","Data/Scripts/Magic/Magery/Scrolls/SpellScroll.cs","Context menu AddToSpellbook eligibility, valid-mobile base context menu dispatch, DesignContext customization guard, backpack-use message, SpellRegistry.NewSpell call, Cast behavior, disabled-spell localized message, ICommodity behavior, serialization layout/versioning, namespace/type/file layout, and project/config/data files.","POST-BATCH-Y exact-file gate hits for SpellScroll.cs=0; exact-file active overlay rows=0; no gated approval crossed.","NotRequiredForNonGatedTarget","None beyond normal POST-BATCH-Y and exact-file active-overlay preflight.","/goal SOURCE-BATCH-283 SpellScroll Guard Repair","Yes","2026-06-29T00:23:29-05:00","Implemented and verified in docs/codebase-audit/outputs/source-batch-283-spellscroll-guard-repair-closeout.md; committed as 45497f91."
"SOURCE-BATCH-INTAKE","SOURCE-BATCH-284","SourceBatchCommitted","InterviewComplete","Run fresh source-batch-284-candidate-discovery.csv and implement SB284-CAND-001 Artifact_AcidProofRobe stale/null/mobile/source-item/backpack guards to OnDoubleClick and OnDragLift before cooldown math, parent checks, bottle consumption, acid creation, messages, or drag-lift messaging.","Items:Magical / Artifacts / Artifact_AcidProofRobe","Data/Scripts/Items/Magical/Artifacts/Artifact_AcidProofRobe.cs","Worn-robe requirement, 120-minute cooldown, wait message, empty-bottle failure message, Bottle consumption, BottleOfAcid creation, sound 0x240, success message, TimeUsed update, drag-lift message, artifact setup, serialization layout/versioning, namespace/type/file layout, and project/config/data files.","POST-BATCH-Y exact-file gate hits for Artifact_AcidProofRobe.cs=0; exact-file unresolved active overlay rows=0; resolved RB-00739 FalsePositive save-compat overlay is nonblocking because serialization is untouched; no gated approval crossed.","NotRequiredForNonGatedTarget","None beyond normal POST-BATCH-Y and exact-file active-overlay preflight.","/goal SOURCE-BATCH-284 Artifact_AcidProofRobe Guard Repair","Yes","2026-06-29T00:30:05-05:00","Implemented and verified in docs/codebase-audit/outputs/source-batch-284-artifact-acidproofrobe-guard-repair-closeout.md; committed as 727f6528."
"SOURCE-BATCH-INTAKE","SOURCE-BATCH-285","SourceBatchCommitted","InterviewComplete","Run fresh source-batch-285-candidate-discovery.csv and implement SB285-CAND-001 obsolete AcidProofRobe stale/null/mobile/source-item/backpack guards to legacy OnDoubleClick before cooldown math, parent checks, bottle consumption, acid creation, or messages.","Items:Magical / Artifacts / Obsolete AcidProofRobe","Data/Scripts/Items/Magical/Artifacts/Obsolete/Obsolete_AcidProofRobe.cs","Legacy class name AcidProofRobe, runtime-visible file path, worn-robe requirement, 180-minute cooldown, wait message, empty-bottle failure message, Bottle consumption, BottleOfAcid creation, sound 0x240, success message, TimeUsed update, name properties, serialization layout/versioning, namespace/type/file layout, and project/config/data files.","POST-BATCH-Y exact-file gate hits for Obsolete_AcidProofRobe.cs=0; exact-file unresolved active overlay rows=0; resolved RB-00865 FalsePositive and RB-05756/RB-06080 IntentionalLegacy overlays are nonblocking because serialization, type identity, and layout are untouched; no gated approval crossed.","NotRequiredForNonGatedTarget","None beyond normal POST-BATCH-Y and exact-file active-overlay preflight.","/goal SOURCE-BATCH-285 Obsolete AcidProofRobe Guard Repair","Yes","2026-06-29T00:34:59-05:00","Implemented and verified in docs/codebase-audit/outputs/source-batch-285-obsolete-acidproofrobe-guard-repair-closeout.md; committed as 3a312a0c."
"SOURCE-BATCH-INTAKE","SOURCE-BATCH-286","SourceBatchCommitted","InterviewComplete","Run fresh source-batch-286-candidate-discovery.csv and implement SB286-CAND-001 FestiveCactus stale/null/mobile/source-item guard to OnSingleClick before base single-click dispatch or Winter 2004 label display.","Items:Gifts / Holiday / Christmas / FestiveCactus","Data/Scripts/Items/Gifts/Holiday/Christmas/Christmas Gifts/FestiveCactus.cs","Valid-mobile base single-click dispatch, Winter 2004 label/cliloc, GetProperties behavior, construction metadata, serialization layout/versioning, namespace/type/file layout, and project/config/data files.","POST-BATCH-Y exact-file gate hits for FestiveCactus.cs=0; exact-file active overlay rows=0; no gated approval crossed.","NotRequiredForNonGatedTarget","None beyond normal POST-BATCH-Y and exact-file active-overlay preflight.","/goal SOURCE-BATCH-286 FestiveCactus Guard Repair","Yes","2026-06-29T00:41:23-05:00","Implemented and verified in docs/codebase-audit/outputs/source-batch-286-festivecactus-guard-repair-closeout.md; committed as 26964c99."
"SOURCE-BATCH-INTAKE","SOURCE-BATCH-287","SourceBatchCommitted","InterviewComplete","Run fresh source-batch-287-candidate-discovery.csv and implement SB287-CAND-001 DecorativeTopiary stale/null/mobile/source-item guard to OnSingleClick before base single-click dispatch or Winter 2004 label display.","Items:Gifts / Holiday / Christmas / DecorativeTopiary","Data/Scripts/Items/Gifts/Holiday/Christmas/Christmas Gifts/DecorativeTopiary.cs","Valid-mobile base single-click dispatch, Winter 2004 label/cliloc, GetProperties behavior, construction metadata, serialization layout/versioning, namespace/type/file layout, and project/config/data files.","POST-BATCH-Y exact-file gate hits for DecorativeTopiary.cs=0; exact-file active overlay rows=0; no gated approval crossed.","NotRequiredForNonGatedTarget","None beyond normal POST-BATCH-Y and exact-file active-overlay preflight.","/goal SOURCE-BATCH-287 DecorativeTopiary Guard Repair","Yes","2026-06-29T00:45:58-05:00","Implemented and verified in docs/codebase-audit/outputs/source-batch-287-decorativetopiary-guard-repair-closeout.md; committed as fa9c5853."
"SOURCE-BATCH-INTAKE","SOURCE-BATCH-288","SourceBatchCommitted","InterviewComplete","Run fresh source-batch-288-candidate-discovery.csv and implement SB288-CAND-001 SnowyTree stale/null/mobile/source-item guard to OnSingleClick before base single-click dispatch or Winter 2004 label display.","Items:Gifts / Holiday / Christmas / SnowyTree","Data/Scripts/Items/Gifts/Holiday/Christmas/Christmas Gifts/SnowyTree.cs","Valid-mobile base single-click dispatch, Winter 2004 label/cliloc, GetProperties behavior, construction metadata, serialization layout/versioning, namespace/type/file layout, and project/config/data files.","POST-BATCH-Y exact-file gate hits for SnowyTree.cs=0; exact-file active overlay rows=0; no gated approval crossed.","NotRequiredForNonGatedTarget","None beyond normal POST-BATCH-Y and exact-file active-overlay preflight.","/goal SOURCE-BATCH-288 SnowyTree Guard Repair","Yes","2026-06-29T00:51:04-05:00","Implemented and verified in docs/codebase-audit/outputs/source-batch-288-snowytree-guard-repair-closeout.md; committed as 1fe0632f."
"SOURCE-BATCH-INTAKE","SOURCE-BATCH-289","SourceBatchCommitted","InterviewComplete","Run fresh source-batch-289-candidate-discovery.csv and implement SB289-CAND-001 Candelabra stale/null/mobile/source-item guard to OnSingleClick before base single-click dispatch or shipwreck label display.","Items:Construction / Lights / Candelabra","Data/Scripts/Items/Construction/Lights/Candelabra.cs","Valid-mobile base single-click dispatch, shipwreck label/cliloc, AddNameProperties behavior, IsShipwreckedItem property, light settings, construction metadata, serialization layout/versioning, namespace/type/file layout, and project/config/data files.","POST-BATCH-Y exact-file gate hits for Candelabra.cs=0; exact-file active overlay rows=0; no gated approval crossed.","NotRequiredForNonGatedTarget","None beyond normal POST-BATCH-Y and exact-file active-overlay preflight.","/goal SOURCE-BATCH-289 Candelabra Guard Repair","Yes","2026-06-29T00:56:16-05:00","Implemented, verified, and committed as 5362c3ed in docs/codebase-audit/outputs/source-batch-289-candelabra-guard-repair-closeout.md."
"SOURCE-BATCH-INTAKE","SOURCE-BATCH-290","SourceBatchCommitted","InterviewComplete","Run fresh source-batch-290-candidate-discovery.csv and implement SB290-CAND-001 BoltOfCloth stale/null/mobile/source-item guard to OnSingleClick before localized cloth-quantity label packet send.","Items:Trades / Tailor Resources / BoltOfCloth","Data/Scripts/Items/Trades/Resources/Tailor/BoltOfCloth.cs","Localized label numbers, amount multiplier, MessageLocalized packet values, ICommodity behavior, existing Dye/Scissor behavior, construction metadata, serialization layout/versioning, namespace/type/file layout, and project/config/data files.","POST-BATCH-Y exact-file gate hits for BoltOfCloth.cs=0; exact-file active overlay rows=0; no gated approval crossed. Prior SOURCE-BATCH-105 covered BoltOfCloth Dye/Scissor guards; SOURCE-BATCH-290 covers OnSingleClick only.","NotRequiredForNonGatedTarget","None beyond normal POST-BATCH-Y and exact-file active-overlay preflight.","/goal SOURCE-BATCH-290 BoltOfCloth Guard Repair","Yes","2026-06-29T01:00:44-05:00","Implemented, verified, and committed as af397146 in docs/codebase-audit/outputs/source-batch-290-boltofcloth-guard-repair-closeout.md."
"SOURCE-BATCH-INTAKE","SOURCE-BATCH-291","SourceBatchCommitted","InterviewComplete","Run fresh source-batch-291-candidate-discovery.csv and implement SB291-CAND-001 UncutCloth stale/null/mobile/source-item guard to OnSingleClick before localized folded-cloth label packet send.","Items:Trades / Tailor Resources / UncutCloth","Data/Scripts/Items/Trades/Resources/Tailor/UncutCloth.cs","Localized label numbers, amount string, MessageLocalized packet values, ICommodity behavior, existing Dye/Scissor behavior, construction metadata, folded-cloth name, default weight, stack behavior, serialization layout/versioning, namespace/type/file layout, and project/config/data files.","POST-BATCH-Y exact-file gate hits for UncutCloth.cs=0; exact-file active overlay rows=0; no gated approval crossed. Prior SOURCE-BATCH-106 covered UncutCloth Dye/Scissor guards; SOURCE-BATCH-291 covers OnSingleClick only.","NotRequiredForNonGatedTarget","None beyond normal POST-BATCH-Y and exact-file active-overlay preflight.","/goal SOURCE-BATCH-291 UncutCloth Guard Repair","Yes","2026-06-29T01:08:30-05:00","Implemented, verified, and committed as 2553a808 in docs/codebase-audit/outputs/source-batch-291-uncutcloth-guard-repair-closeout.md."
"SOURCE-BATCH-INTAKE","SOURCE-BATCH-292","SourceBatchCommitted","InterviewComplete","Run fresh source-batch-292-candidate-discovery.csv and implement SB292-CAND-001 ShipwreckedItem stale/null/mobile/source-item/dye-tub guards to OnSingleClick and Dye before label sends, hue assignment, or failure-message sends.","Items:Trades / Fishing / ShipwreckedItem","Data/Scripts/Items/Trades/Fishing/Misc/ShipwreckedItem.cs","Shipwreck label clilocs/format, AddNameProperties clilocs, ShipName display/persistence, eligible armor ItemID dye range, successful hue assignment, ineligible-item failure message, IShipwreckedItem behavior, serialization layout/versioning, namespace/type/file layout, and project/config/data files.","POST-BATCH-Y exact-file gate hits for ShipwreckedItem.cs=0; exact-file active overlay rows=0; no gated approval crossed.","NotRequiredForNonGatedTarget","None beyond normal POST-BATCH-Y and exact-file active-overlay preflight.","/goal SOURCE-BATCH-292 ShipwreckedItem Guard Repair","Yes","2026-06-29T01:13:32-05:00","Implemented, verified, and committed as a690daca in docs/codebase-audit/outputs/source-batch-292-shipwreckeditem-guard-repair-closeout.md."
"SOURCE-BATCH-INTAKE","SOURCE-BATCH-293","SourceBatchCommitted","InterviewComplete","Run fresh source-batch-293-candidate-discovery.csv and implement SB293-CAND-001 BaseWaterContainer stale/null/mobile/source-container/drop-item guards to OnDoubleClick, OnSingleClick, and OnDragDropInto before base container forwarding.","Items:Special / Rares / Containers / BaseWaterContainer","Data/Scripts/Items/Special/Rares/Containers/BaseWaterContainer.cs","Quantity clamping, Movable and ItemID updates, IsEmpty/IsFull behavior, DefaultGumpID, empty-container base forwarding, current OnSingleClick base.OnDoubleClick call, full-container drag/drop rejection, serialization layout/versioning, namespace/type/file layout, and project/config/data files.","POST-BATCH-Y exact-file gate hits for BaseWaterContainer.cs=0; exact-file active overlay rows=0; no gated approval crossed.","NotRequiredForNonGatedTarget","None beyond normal POST-BATCH-Y and exact-file active-overlay preflight.","/goal SOURCE-BATCH-293 BaseWaterContainer Guard Repair","Yes","2026-06-29T01:18:20-05:00","Implemented, verified, and committed as 8ef08484 in docs/codebase-audit/outputs/source-batch-293-basewatercontainer-guard-repair-closeout.md."
"SOURCE-BATCH-INTAKE","SOURCE-BATCH-294","SourceBatchCommitted","InterviewComplete","Run fresh source-batch-294-candidate-discovery.csv and implement SB294-CAND-001 PandorasBox stale/null/mobile/source-item guards to ConsumeCharge and OnDoubleClick before charge decrement, replacement item creation, backpack add, or bank-box access.","Items:Magical / Artifacts / Minor / PandorasBox","Data/Scripts/Items/Magical/Artifacts/Minor/PandorasBox.cs","Charges property semantics, ConsumeCharge decrement, zero-charge message, MetalBox replacement hue, AddToBackpack, Delete, BankBox.Open, artifact labels, properties, serialization layout/versioning, namespace/type/file layout, and project/config/data files.","POST-BATCH-Y exact-file gate hits for PandorasBox.cs=0; exact-file active overlay rows=0; no gated approval crossed.","NotRequiredForNonGatedTarget","None beyond normal POST-BATCH-Y and exact-file active-overlay preflight.","/goal SOURCE-BATCH-294 PandorasBox Guard Repair","Yes","2026-06-29T01:23:32-05:00","Implemented, verified, and committed as bdd2e944 in docs/codebase-audit/outputs/source-batch-294-pandorasbox-guard-repair-closeout.md."
"SOURCE-BATCH-INTAKE","SOURCE-BATCH-295","SourceBatchCommitted","InterviewComplete","Run fresh source-batch-295-candidate-discovery.csv and implement SB295-CAND-001 EvilSkull stale/null/mobile/source-item/backpack guards to OnDoubleClick before backpack checks, mana restore, sound, karma award, or item deletion.","Items:Potions / Special / EvilSkull","Data/Scripts/Items/Potions/Special/EvilSkull.cs","Backpack-use message, mana restore to ManaMax, sound 0x1FA, AwardKarma(from, -100, true), crumble messages, item Delete, construction metadata, serialization layout/versioning, namespace/type/file layout, and project/config/data files.","POST-BATCH-Y exact-file gate hits for EvilSkull.cs=0; exact-file active overlay rows=0; no gated approval crossed.","NotRequiredForNonGatedTarget","None beyond normal POST-BATCH-Y and exact-file active-overlay preflight.","/goal SOURCE-BATCH-295 EvilSkull Guard Repair","Yes","2026-06-29T01:28:08-05:00","Implemented, verified, and committed as aad45247 in docs/codebase-audit/outputs/source-batch-295-evilskull-guard-repair-closeout.md."
"SOURCE-BATCH-INTAKE","SOURCE-BATCH-296","SourceBatchCommitted","InterviewComplete","Run fresh source-batch-296-candidate-discovery.csv and implement SB296-CAND-001 DragonBardingDeed stale/null/mobile/source-deed/backpack/target-pet guards to OnDoubleClick and OnTarget before backpack checks, targeting, ownership checks, barding assignment, or deed deletion.","Items:Deeds / DragonBardingDeed","Data/Scripts/Items/Deeds/DragonBardingDeed.cs","Target prompt 1053024, backpack messages 1042001/1060640, invalid target 1053025, ownership message 1053026, success message 1053027, barding assignments, deed Delete, craft metadata, serializer version 1 write/read order, version 0 legacy read, namespace/type/file layout, and project/config/data files.","POST-BATCH-Y exact-file gate hits for DragonBardingDeed.cs=0; exact-file unresolved active overlay rows=0; resolved exact overlay RB-00643 remains IntentionalLegacy/Reviewed; no gated approval crossed.","NotRequiredForNonGatedTarget","None beyond normal POST-BATCH-Y and exact-file active-overlay preflight; no serializer changes allowed.","/goal SOURCE-BATCH-296 DragonBardingDeed Guard Repair","Yes","2026-06-29T01:35:34-05:00","Implemented, verified, and committed as 56f02da6 in docs/codebase-audit/outputs/source-batch-296-dragonbardingdeed-guard-repair-closeout.md."
"SOURCE-BATCH-INTAKE","SOURCE-BATCH-297","SourceBatchCommitted","InterviewComplete","Run fresh source-batch-297-candidate-discovery.csv and implement SB297-CAND-001 Seed stale/null/mobile/source-seed/backpack/target-plant guards to OnSingleClick, OnDoubleClick, and InternalTarget.OnTarget before label sends, target assignment, or PlantSeed forwarding.","Trades:Gardening / Seed","Data/Scripts/Trades/Gardening/Seed.cs","Seed label clilocs/formatting, backpack message 1042664, target prompt 1061916, invalid-target message 1061919, PlantSeed forwarding, PlantType/PlantHue/ShowType semantics, random seed factories, serialization layout/versioning, namespace/type/file layout, and project/config/data files.","POST-BATCH-Y exact-file gate hits for Seed.cs=0; exact-file unresolved active overlay rows=0; resolved exact overlays RB-06693/RB-06694 remain fixed documentation-trace rows; no gated approval crossed.","NotRequiredForNonGatedTarget","None beyond normal POST-BATCH-Y and exact-file active-overlay preflight; no gardening design/tuning changes allowed.","/goal SOURCE-BATCH-297 Seed Guard Repair","Yes","2026-06-29T01:40:51-05:00","Implemented, verified, and committed as b465ddc9 in docs/codebase-audit/outputs/source-batch-297-seed-guard-repair-closeout.md."
"SOURCE-BATCH-INTAKE","SOURCE-BATCH-298","SourceBatchCommitted","InterviewComplete","Run fresh source-batch-298-candidate-discovery.csv and implement SB298-CAND-001 RedLeaves stale/null/mobile/source-red-leaves/backpack/target-item guards to OnDoubleClick and InternalTarget.OnTarget before target assignment, backpack checks, book eligibility checks, wax consumption, or book Writable mutation.","Trades:Gardening / RedLeaves","Data/Scripts/Trades/Gardening/MiscItems/RedLeaves.cs","Backpack message 1042664, target prompt 1061907, book-only message 1061911, already-sealed message 1061909, success message 1061910, BaseBook eligibility, Writable=false mutation, red leaves Consume semantics, serialization layout/versioning, namespace/type/file layout, and project/config/data files.","POST-BATCH-Y exact-file gate hits for RedLeaves.cs=0; exact-file active overlay rows=0; no gated approval crossed.","NotRequiredForNonGatedTarget","None beyond normal POST-BATCH-Y and exact-file active-overlay preflight; no gardening design/tuning, book policy, serializer, or project/config/data changes allowed.","/goal SOURCE-BATCH-298 RedLeaves Guard Repair","Yes","2026-06-29T01:47:58-05:00","Implemented, verified, and committed as 8d3af08b in docs/codebase-audit/outputs/source-batch-298-redleaves-guard-repair-closeout.md."
"SOURCE-BATCH-INTAKE","SOURCE-BATCH-299","SourceBatchCommitted","InterviewComplete","Run fresh source-batch-299-candidate-discovery.csv and implement SB299-CAND-001 OrangePetals stale/null/mobile/source-orange-petals/context guards to CheckItemUse, OnDoubleClick, context helpers, and OrangePetalsTimer.OnTick before root-parent checks, context table access, effect messaging, timer stopping, or item consumption.","Trades:Gardening / OrangePetals","Data/Scripts/Trades/Gardening/MiscItems/OrangePetals.cs","RootParent use requirement, backpack-use message 1042038, already-under-effect message 1061904, success message 1061905, sound 0x3B, five-minute timer duration, wear-off message text, context behavior for valid mobiles, UnderEffect behavior for valid mobiles, Consume semantics, serialization layout/versioning, namespace/type/file layout, and project/config/data files.","POST-BATCH-Y exact-file gate hits for OrangePetals.cs=0; exact-file active overlay rows=0; no gated approval crossed.","NotRequiredForNonGatedTarget","None beyond normal POST-BATCH-Y and exact-file active-overlay preflight; no poison-resistance duration, context semantics, serializer, or project/config/data changes allowed.","/goal SOURCE-BATCH-299 OrangePetals Guard Repair","Yes","2026-06-29T01:54:46-05:00","Implemented, verified, and committed as 63aa678d in docs/codebase-audit/outputs/source-batch-299-orangepetals-guard-repair-closeout.md."
"SOURCE-BATCH-INTAKE","SOURCE-BATCH-300","SourceBatchCommitted","InterviewComplete","Run fresh source-batch-300-candidate-discovery.csv and implement SB300-CAND-001 LargeBODTarget stale/null/mobile/source-deed/backpack guards to OnTarget before deed backpack checks or EndCombine forwarding.","Trades:Bulk Orders / LargeBODTarget","Data/Scripts/Trades/Bulk Orders/LargeBODTarget.cs","Target range 18, silent failure behavior, LargeBOD.IsChildOf(from.Backpack) requirement, EndCombine(from, targeted) forwarding, namespace/type/file layout, and project/config/data files.","POST-BATCH-Y exact-file gate hits for LargeBODTarget.cs=0; exact-file active overlay rows=0; no gated approval crossed.","NotRequiredForNonGatedTarget","None beyond normal POST-BATCH-Y and exact-file active-overlay preflight; no bulk-order reward, combine, serializer, or project/config/data changes allowed.","/goal SOURCE-BATCH-300 LargeBODTarget Guard Repair","Yes","2026-06-29T02:04:54-05:00","Implemented, verified, and committed as ea920fd0 in docs/codebase-audit/outputs/source-batch-300-largebodtarget-guard-repair-closeout.md."
"SOURCE-BATCH-INTAKE","SOURCE-BATCH-301","SourceBatchCommitted","InterviewComplete","Run fresh source-batch-301-candidate-discovery.csv and implement SB301-CAND-001 SmallBODTarget stale/null/mobile/source-deed/backpack guards to OnTarget before deed backpack checks or EndCombine forwarding.","Trades:Bulk Orders / SmallBODTarget","Data/Scripts/Trades/Bulk Orders/SmallBODTarget.cs","Target range 18, silent failure behavior, SmallBOD.IsChildOf(from.Backpack) requirement, EndCombine(from, targeted) forwarding, namespace/type/file layout, and project/config/data files.","POST-BATCH-Y exact-file gate hits for SmallBODTarget.cs=0; exact-file active overlay rows=0; no gated approval crossed.","NotRequiredForNonGatedTarget","None beyond normal POST-BATCH-Y and exact-file active-overlay preflight; no bulk-order reward, combine, serializer, or project/config/data changes allowed.","/goal SOURCE-BATCH-301 SmallBODTarget Guard Repair","Yes","2026-06-29T02:11:04-05:00","Implemented, verified, and committed as b2d4db7e in docs/codebase-audit/outputs/source-batch-301-smallbodtarget-guard-repair-closeout.md."
"SOURCE-BATCH-INTAKE","SOURCE-BATCH-302","SourceBatchCommitted","InterviewComplete","Run fresh source-batch-302-candidate-discovery.csv and implement SB302-CAND-001 DuctTape stale/null/mobile/source-tape/target-item/backpack guards to OnDoubleClick, ConsumeCharge, and RepairTarget.OnTarget before range checks, target assignment, repair mutation, or tape consumption.","Items:Technology / DuctTape","Data/Scripts/Items/Technology/DuctTape.cs","One-tile range check, prompt and failure/success messages, BaseArmor/BaseWeapon eligibility, target item backpack requirement, full-repair check, MaxHitPoints decrement, HitPoints assignment, sound 0x3E4, RevealingAction, Consume semantics, serialization layout/versioning, namespace/type/file layout, and project/config/data files.","POST-BATCH-Y exact-file gate hits for DuctTape.cs=0; exact-file active overlay rows=0; no gated approval crossed.","NotRequiredForNonGatedTarget","None beyond normal POST-BATCH-Y and exact-file active-overlay preflight; no repair math, serializer, or project/config/data changes allowed.","/goal SOURCE-BATCH-302 DuctTape Guard Repair","Yes","2026-06-29T02:18:40-05:00","Implemented, verified, and committed as ee1cefb7 in docs/codebase-audit/outputs/source-batch-302-ducttape-guard-repair-closeout.md."
"SOURCE-BATCH-INTAKE","SOURCE-BATCH-303","SourceBatchCommitted","InterviewComplete","Run fresh source-batch-303-candidate-discovery.csv and implement SB303-CAND-001 RepairPotion stale/null/mobile/source-potion/target-item/backpack guards to Drink, ConsumeCharge, and RepairTarget.OnTarget before range checks, target assignment, repair mutation, or potion consumption.","Items:Potions / RepairPotion","Data/Scripts/Items/Potions/Special/RepairPotion.cs","One-tile range check, prompt and failure/success messages, BaseArmor/BaseWeapon eligibility, target item backpack requirement, full-repair check, MaxHitPoints decrement, HitPoints assignment, sound 0x23E, RevealingAction, Consume semantics, serialization layout/versioning, namespace/type/file layout, and project/config/data files.","POST-BATCH-Y exact-file gate hits for RepairPotion.cs=0; exact-file active overlay rows=0; no gated approval crossed.","NotRequiredForNonGatedTarget","None beyond normal POST-BATCH-Y and exact-file active-overlay preflight; no repair math, serializer, or project/config/data changes allowed.","/goal SOURCE-BATCH-303 RepairPotion Guard Repair","Yes","2026-06-29T02:26:50-05:00","Implemented, verified, and committed as e97446f2 in docs/codebase-audit/outputs/source-batch-303-repairpotion-guard-repair-closeout.md."
"SOURCE-BATCH-INTAKE","SOURCE-BATCH-304","SourceBatchCommitted","InterviewComplete","Run fresh source-batch-304-candidate-discovery.csv and implement SB304-CAND-001 DurabilityPotion stale/null/mobile/source-potion/target-item/backpack guards to Drink, ConsumeCharge, and DurabilityTarget.OnTarget before range checks, target assignment, durability mutation, or potion consumption.","Items:Potions / DurabilityPotion","Data/Scripts/Items/Potions/Special/DurabilityPotion.cs","One-tile range check, prompt and failure/success messages, BaseArmor/BaseWeapon eligibility, target item backpack requirement, durability cap check, MaxHitPoints += 10 behavior, sound 0x23E, RevealingAction, Consume semantics, serialization layout/versioning, namespace/type/file layout, and project/config/data files.","POST-BATCH-Y exact-file gate hits for DurabilityPotion.cs=0; exact-file active overlay rows=0; no gated approval crossed.","NotRequiredForNonGatedTarget","None beyond normal POST-BATCH-Y and exact-file active-overlay preflight; no durability math, serializer, or project/config/data changes allowed.","/goal SOURCE-BATCH-304 DurabilityPotion Guard Repair","Yes","2026-06-29T02:38:45-05:00","Implemented, verified, and committed as d4f62e2d in docs/codebase-audit/outputs/source-batch-304-durabilitypotion-guard-repair-closeout.md."
