"DocPath","Title","Scope","CanonicalPage","CanonicalTarget","LegacySlug","Indexed","IndexCategory","IndexText","SourceTracePresent","CodeVerified","VerifiedSourceFiles","MissingSourceFiles","RuntimeHooksCovered","SerializationCovered","ProjectTruthCoverage","StaleClaims","MissingClaims","ExistingBacklogIds","GeneratedBacklogId","CoverageStatus"
"docs/wiki/In_Game_Command_List.md","In-Game Command List","WikiPage","Canonical","","False","True","Player Commands And Account Tools","In-Game Command List","Yes","False","Data/Scripts/System/Help/Gumps/HelpGump.cs;Data/System/Source/Commands.cs;Data/Scripts/System/Commands/Handlers.cs;Data/Scripts/System/Commands/Player/Afk.cs;Data/Scripts/System/Commands/Player/BandSelf.cs;Data/Scripts/System/Commands/Player/Emote.cs;Data/Scripts/System/Commands/Player/Loot.cs;Data/Scripts/System/Commands/Player/SpellBarsManage.cs;Data/Scripts/System/Commands/Player/SkillListing.cs;Data/Scripts/System/Skills/Weapon Abilities/SpecialAttackCommands.cs;Data/Scripts/System/Skills/Weapon Abilities/AbilityBook.cs;Data/Scripts/System/Misc/Accounts.cs;Data/Scripts/System/Misc/MOTD.cs;Data/Scripts/System/Misc/Statistics.cs;Data/Scripts/Quests/Quests.cs;Data/Scripts/Custom/ClearDeckCommand/ClearDeckCommand.cs","","Command;Event;Gump;Initialize;Logout;Speech;Timer;WorldLoad;WorldSave","Server.Commands.Puke;Server.Items.WeaponAbilityBook;Unknown","Data/Scripts/System/Help/Gumps/HelpGump.cs=Keep;Data/Scripts/System/Commands/Handlers.cs=Keep;Data/Scripts/System/Commands/Player/Afk.cs=Keep;Data/Scripts/System/Commands/Player/BandSelf.cs=Keep;Data/Scripts/System/Commands/Player/Emote.cs=Keep;Data/Scripts/System/Commands/Player/Loot.cs=Keep;Data/Scripts/System/Commands/Player/SpellBarsManage.cs=Keep;Data/Scripts/System/Commands/Player/SkillListing.cs=Keep;Data/Scripts/System/Skills/Weapon Abilities/SpecialAttackCommands.cs=Keep;Data/Scripts/System/Skills/Weapon Abilities/AbilityBook.cs=Keep;Data/Scripts/System/Misc/Accounts.cs=Keep;Data/Scripts/System/Misc/MOTD.cs=Keep;Data/Scripts/System/Misc/Statistics.cs=Keep;Data/Scripts/Quests/Quests.cs=Keep;Data/Scripts/Custom/ClearDeckCommand/ClearDeckCommand.cs=Keep","","","","","SourceTracePresent"
"docs/wiki/INDEX.md","ConficturaUO Game Systems","WikiSupport","Support","","True","False","","","No","False","","","","","","","","WIKI-0001;WIKI-0002;WIKI-0003;WIKI-0004;WIKI-0005;WIKI-0006;WIKI-0007;WIKI-0008;WIKI-0009;WIKI-0010;WIKI-0011;WIKI-0012","","Support"
"docs/wiki/Invasion_System.md","Invasion System","WikiPage","Canonical","","False","True","World And Gameplay Systems","Invasion System","No","False","Data/Scripts/Custom/Invasion System/Sosaria/;Data/Scripts/Custom/Invasion System/Lodor/;Data/Scripts/Custom/Invasion System/Underworld/;Data/Scripts/Custom/Invasion System/SerpentIsland/","","","","","","Missing Source Trace section.","","DOC-0048","NeedsBacklog"
"docs/wiki/Jedi_Magic.md","Jedi Magic","WikiPage","Canonical","","False","True","Combat, Magic, And Character Progression","Jedi Magic","No","False","","","","","","","Missing Source Trace section.; No existing source files were extracted from the page.","","DOC-0049","NeedsBacklog"
"docs/wiki/Jester_Magic.md","Jester Magic","WikiPage","Canonical","","False","True","Combat, Magic, And Character Progression","Jester Magic","No","False","","","","","","","Missing Source Trace section.; No existing source files were extracted from the page.","","DOC-0050","NeedsBacklog"
"docs/wiki/Knight_Chivalry.md","Knight Chivalry","WikiPage","Canonical","","False","True","Combat, Magic, And Character Progression","Knight Chivalry","No","False","Data/Scripts/Magic/Knight/","","","","","","Missing Source Trace section.","","DOC-0051","NeedsBacklog"
"docs/wiki/Librarian_Trade.md","Librarian Trade","WikiPage","Canonical","","False","True","Crafting, Harvesting, Trades, And Economy","Librarian Trade","No","False","Data/Scripts/Trades/Librarian/Librarian.cs;Data/Scripts/Trades/Librarian/Monocle.cs;Data/Scripts/Trades/Librarian/LibraryScrolls.cs;Data/Scripts/Items/Unknown/UnknownScroll.cs;Data/Scripts/Trades/Harvest/HarvestSystem.cs;Data/Scripts/Trades/Harvest/HarvestDefinition.cs;Data/Scripts/Trades/Harvest/HarvestBank.cs","","Initialize","Server.Items.LibraryScroll1;Server.Items.LibraryScroll2;Server.Items.LibraryScroll3;Server.Items.LibraryScroll4;Server.Items.LibraryScroll5;Server.Items.LibraryScroll6;Server.Items.Monocle;Server.Items.UnknownScroll","Data/Scripts/Trades/Librarian/Librarian.cs=Keep;Data/Scripts/Trades/Librarian/Monocle.cs=Keep;Data/Scripts/Trades/Librarian/LibraryScrolls.cs=Keep;Data/Scripts/Items/Unknown/UnknownScroll.cs=Keep;Data/Scripts/Trades/Harvest/HarvestSystem.cs=Keep;Data/Scripts/Trades/Harvest/HarvestDefinition.cs=Keep;Data/Scripts/Trades/Harvest/HarvestBank.cs=Keep","","Missing Source Trace section.","","DOC-0052","NeedsBacklog"
"docs/wiki/Mage_Spellcasting_Tips.md","Mage Spellcasting Tips","WikiPage","Canonical","","False","True","Combat, Magic, And Character Progression","Mage Spellcasting Tips","No","False","Data/Scripts/Mobiles/Civilized/Vendors/Mage.cs;Data/Scripts/System/Misc/Talk.cs;Data/Scripts/System/Commands/Player/MyChat.cs;Data/Scripts/Items/Wands/BaseMagicStaff.cs;Data/Scripts/Items/Wands/;Data/Scripts/Magic/Magery/Magery 1st/CreateFood.cs;Data/Scripts/Magic/Magery/Magery 2nd/RemoveTrap.cs;Data/Scripts/Magic/Magery/Magery 3rd/Telekinesis.cs;Data/Scripts/Magic/Magery/Magery 6th/Reveal.cs;Data/Scripts/Magic/Base/Spell.cs;Data/Scripts/Magic/Base/ForgetfulGem.cs;Data/Scripts/System/Help/Gumps/HelpGump.cs;Data/Scripts/System/Commands/Player/SpellBarsManage.cs;Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs;Data/Scripts/System/Commands/Player/SpellBarsCommands.cs;Data/Scripts/System/Commands/Player/SpellBarsFunctions.cs;Data/Scripts/Mobiles/Base/PlayerMobile.cs","","Command;Event;Gump;Initialize;Login;Logout;Speech;Timer","Server.Items.BaseMagicStaff;Server.Items.ForgetfulGem;Server.Mobiles.Mage;Server.Mobiles.PlayerMobile","Data/Scripts/Mobiles/Civilized/Vendors/Mage.cs=Keep;Data/Scripts/System/Misc/Talk.cs=Keep;Data/Scripts/System/Commands/Player/MyChat.cs=Keep;Data/Scripts/Items/Wands/BaseMagicStaff.cs=Keep;Data/Scripts/Magic/Magery/Magery 1st/CreateFood.cs=Keep;Data/Scripts/Magic/Magery/Magery 2nd/RemoveTrap.cs=Keep;Data/Scripts/Magic/Magery/Magery 3rd/Telekinesis.cs=Keep;Data/Scripts/Magic/Magery/Magery 6th/Reveal.cs=Keep;Data/Scripts/Magic/Base/Spell.cs=Keep;Data/Scripts/Magic/Base/ForgetfulGem.cs=Keep;Data/Scripts/System/Help/Gumps/HelpGump.cs=Keep;Data/Scripts/System/Commands/Player/SpellBarsManage.cs=Keep;Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs=Keep;Data/Scripts/System/Commands/Player/SpellBarsCommands.cs=Keep;Data/Scripts/System/Commands/Player/SpellBarsFunctions.cs=Keep;Data/Scripts/Mobiles/Base/PlayerMobile.cs=Keep","","Missing Source Trace section.","","DOC-0053","NeedsBacklog"
"docs/wiki/Magery_Spell_Color_Setting.md","Magery Spell Color Setting","WikiPage","Canonical","","False","True","Combat, Magic, And Character Progression","Magery Spell Color Setting","No","False","Data/Scripts/System/Help/Gumps/HelpGump.cs;Data/Scripts/System/Commands/Player/SpellHue.cs;Data/Scripts/Mobiles/Base/PlayerSettings.cs;Data/Scripts/Mobiles/Base/PlayerMobile.cs;Data/Scripts/System/Misc/Broadcast.cs;Data/Scripts/System/Obsolete/Obsolete.cs;Data/Scripts/Magic/Magery/;Data/Scripts/Magic/Research/;Data/Scripts/Items/Traps/;Data/Scripts/Items/Magical/SoulOrb.cs","","Command;Event;Gump;Initialize;Login;Logout;Movement;Packet;Region;Speech;Timer;WorldSave","Server.Items.AmethystWyrm;Server.Items.AncientFarmersKasa;Server.Items.AncientNightmare;Server.Items.AncientSamuraiDo;Server.Items.AncientUrn;Server.Items.ArmsOfTacticalExcellence;Server.Items.AssassinShroud;Server.Items.AxeBeak;Server.Items.BaseFactionGuard;Server.Items.BaseFactionTrap;Server.Items.BaseFactionTrapDeed;Server.Items.BaseFactionVendor;Server.Items.BaseMonolith;Server.Items.BasePigmentsOfIslesDread;Server.Items.BaseQuester;Server.Items.BaseSystemController;Server.Items.Basilisk;Server.Items.BlackDragon;Server.Items.BlackLotusHood;Server.Items.BlueDragon;Server.Items.BronzeStatueMaker;Server.Items.Bullradon;Server.Items.Candidate;Server.Items.CaveBear;Server.Items.CharacterDatabase;Server.Items.CharacterStatue;Server.Items.CharacterStatueDeed;Server.Items.CharacterStatueMaker;Server.Items.CharacterStatuePlinth;Server.Items.ChestOfHeirlooms;Server.Items.DaimyosHelm;Server.Items.DarkenedSky;Server.Items.DarkUnicorn;Server.Items.DeepSeaDragon;Server.Items.DemonForks;Server.Items.DesertWyrm;Server.Items.DireWolf;Server.Items.DoorTimeLord;Server.Items.Dragon;Server.Items.DragonNunchaku;Server.Items.DynamicTeleporter;Server.Items.ElderBlackBear;Server.Items.ElderBrownBear;Server.Items.ElderPolarBear;Server.Items.Election;Server.Items.EmeraldWyrm;Server.Items.EnchantedSextant;Server.Items.Ethic;Server.Items.EthicsPersistance;Server.Items.Exiler;Server.Items.FactionBerserker;Server.Items.FactionBoardVendor;Server.Items.FactionBottleVendor;Server.Items.FactionDeathKnight;Server.Items.FactionDragoon;Server.Items.FactionExplosionTrap;Server.Items.FactionExplosionTrapDeed;Server.Items.FactionGasTrap;Server.Items.FactionGasTrapDeed;Server.Items.FactionHenchman;Server.Items.FactionHorseVendor;Server.Items.FactionItem;Server.Items.FactionKnight;Server.Items.FactionMercenary;Server.Items.FactionNecromancer;Server.Items.FactionOreVendor;Server.Items.FactionPaladin;Server.Items.FactionPersistance;Server.Items.FactionReagentVendor;Server.Items.FactionSawTrap;Server.Items.FactionSawTrapDeed;Server.Items.FactionSorceress;Server.Items.FactionSpikeTrap;Server.Items.FactionSpikeTrapDeed;Server.Items.FactionState;Server.Items.FactionStone;Server.Items.FactionTrapRemovalKit;Server.Items.FactionWarHorse;Server.Items.FactionWizard;Server.Items.FluteOfRenewal;Server.Items.GarnetWyrm;Server.Items.GlovesOfTheSun;Server.Items.GlowBeetle;Server.Items.Gorceratops;Server.Items.Gorgon;Server.Items.GreenDragon;Server.Items.Griffon;Server.Items.GrizzlyBear;Server.Items.HanzosBow;Server.Items.HarrowerGate;Server.Items.Hippogriff;Server.Items.HolyFamiliar;Server.Items.HolySteed;Server.Items.HonorableSwords;Server.Items.IceDragon;Server.Items.IharaSoko;Server.Items.JadeStatueMaker;Server.Items.JoinStone;Server.Items.JungleWyrm;Server.Items.KasaOfTheRajin;Server.Items.LavaDragon;Server.Items.LegsOfStability;Server.Items.LesserPigmentsOfIslesDread;Server.Items.LeurociansMempoOfFortune;Server.Items.Lion;Server.Items.Manticore;Server.Items.MarbleStatueMaker;Server.Items.MetalDragon;Server.Items.MetalPigmentsOfIslesDread;Server.Items.MountainWyrm;Server.Items.NightWyrm;Server.Items.OnyxWyrm;Server.Items.Orders;Server.Items.Panda;Server.Items.PeasantsBokuto;Server.Items.PigmentsOfIslesDread;Server.Items.PilferedDancerFans;Server.Items.Player;Server.Items.PlayerState;Server.Items.PoisonBeetle;Server.Items.PredatorHellCat;Server.Items.QuartzWyrm;Server.Items.QuestItem;Server.Items.Raptor;Server.Items.Ravenous;Server.Items.Reaction;Server.Items.Reflector;Server.Items.RubyWyrm;Server.Items.RuneBeetleCarapace;Server.Items.SabretoothBear;Server.Items.SabretoothTiger;Server.Items.SalesBook;Server.Items.SapphireWyrm;Server.Items.SavageBook;Server.Items.Sigil;Server.Items.Silver;Server.Items.SoulOrb;Server.Items.SpinelWyrm;Server.Items.StarRoomGate;Server.Items.StoneDragon;Server.Items.Stormgrip;Server.Items.StrongholdMonolith;Server.Items.SwampDrake;Server.Items.SwordOfTheStampede;Server.Items.SwordsOfProsperity;Server.Items.TheDestroyer;Server.Items.TheHorselord;Server.Items.Tiger;Server.Items.TigerBeetle;Server.Items.TomeOfEnlightenment;Server.Items.TomeOfLostKnowledge;Server.Items.TopazWyrm;Server.Items.TownMonolith;Server.Items.TownState;Server.Items.TownStone;Server.Items.TreasuresOfTokunoPersistance;Server.Items.TribalBerry;Server.Items.TribalPaint;Server.Items.UnholyFamiliar;Server.Items.UnholySteed;Server.Items.VirtualMountItem;Server.Items.Voter;Server.Items.WaterBeetle;Server.Items.WelcomeBookElf;Server.Items.WelcomeBookWanted;Server.Items.WhiteDragon;Server.Items.WhiteTiger;Server.Items.WhiteWyrm;Server.Items.WindsEdge;Server.Items.Wyvern;Server.Items.Zebra;Server.Mobiles.PlayerMobile","Data/Scripts/System/Help/Gumps/HelpGump.cs=Keep;Data/Scripts/System/Commands/Player/SpellHue.cs=Keep;Data/Scripts/Mobiles/Base/PlayerSettings.cs=Keep;Data/Scripts/Mobiles/Base/PlayerMobile.cs=Keep;Data/Scripts/System/Misc/Broadcast.cs=Keep;Data/Scripts/System/Obsolete/Obsolete.cs=Keep;Data/Scripts/Items/Magical/SoulOrb.cs=Keep","","Missing Source Trace section.","","DOC-0054","NeedsBacklog"
"docs/wiki/Magery_Spell_System.md","Magery Spell System","WikiPage","Canonical","","False","True","Combat, Magic, And Character Progression","Magery Spell System","No","False","Data/Scripts/Magic/Magery/;Data/Scripts/Magic/Magery/MagerySpell.cs;Data/Scripts/Magic/Magery/Spellbook.cs;Data/Scripts/Magic/Magery/Scrolls/SpellScroll.cs;Data/Scripts/Magic/Magery/Magery 1st/;Data/Scripts/Magic/Magery/Scrolls/First Circle/;Data/Scripts/Magic/Base/Initializer.cs;Data/Scripts/Magic/Base/Spell.cs;Data/Scripts/Magic/Base/SpellHelper.cs","","Command;Event;Initialize;Timer","Server.Items.Spellbook;Server.Items.SpellScroll","Data/Scripts/Magic/Magery/MagerySpell.cs=Keep;Data/Scripts/Magic/Magery/Spellbook.cs=Keep;Data/Scripts/Magic/Magery/Scrolls/SpellScroll.cs=Keep;Data/Scripts/Magic/Base/Initializer.cs=Keep;Data/Scripts/Magic/Base/Spell.cs=Keep;Data/Scripts/Magic/Base/SpellHelper.cs=Keep","","Missing Source Trace section.","","DOC-0055","NeedsBacklog"
"docs/wiki/Magic_Toolbars_Guide.md","Magic Toolbars Guide","WikiPage","Canonical","","False","True","Combat, Magic, And Character Progression","Magic Toolbars Guide","No","False","Data/Scripts/System/Help/Gumps/HelpGump.cs;Data/Scripts/System/Commands/Player/SpellBarsManage.cs;Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs;Data/Scripts/System/Commands/Player/SpellBarsCommands.cs;Data/Scripts/System/Commands/Player/SpellBarsFunctions.cs;Data/Scripts/Mobiles/Base/PlayerMobile.cs;Data/Scripts/Magic/Research/ResearchFunctions.cs;Data/Scripts/Scripts.csproj","","Command;Event;Gump;Initialize;Login;Logout;Speech;Timer","Server.Mobiles.PlayerMobile","Data/Scripts/System/Help/Gumps/HelpGump.cs=Keep;Data/Scripts/System/Commands/Player/SpellBarsManage.cs=Keep;Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs=Keep;Data/Scripts/System/Commands/Player/SpellBarsCommands.cs=Keep;Data/Scripts/System/Commands/Player/SpellBarsFunctions.cs=Keep;Data/Scripts/Mobiles/Base/PlayerMobile.cs=Keep;Data/Scripts/Magic/Research/ResearchFunctions.cs=Keep","","Missing Source Trace section.","","DOC-0056","NeedsBacklog"
"docs/wiki/Misc_Core_Systems.md","Misc Core Systems","WikiPage","Canonical","","False","True","Technical And Engine Reference","Misc Core Systems","No","False","Data/Scripts/System/Misc/AutoRestart.cs;Data/Scripts/System/Misc/AutoSave.cs;Data/Scripts/System/Misc/CrashGuard.cs;Data/System/Source/Main.cs;Data/System/Source/World.cs;Data/Scripts/System/Misc/Settings.cs;Data/Scripts/Trades/Gardening/PlantSystem.cs","","Command;Event;Initialize;Timer;WorldLoad;WorldSave","Server.Misc.AutoRestarter;Unknown","Data/Scripts/System/Misc/AutoRestart.cs=Keep;Data/Scripts/System/Misc/AutoSave.cs=Keep;Data/Scripts/System/Misc/CrashGuard.cs=Keep;Data/Scripts/System/Misc/Settings.cs=Keep;Data/Scripts/Trades/Gardening/PlantSystem.cs=Keep","","Missing Source Trace section.","","DOC-0057","NeedsBacklog"
"docs/wiki/Misc_Magic_Spells.md","Misc Magic Spells","WikiPage","Canonical","","False","True","Combat, Magic, And Character Progression","Misc Magic Spells","No","False","Data/Scripts/Magic/Misc/;Data/Scripts/Magic/Misc/MagicalSpell.cs;Data/Scripts/Magic/Misc/AttackSpells.cs;Data/Scripts/Magic/Misc/TravelSpell.cs;Data/Scripts/Magic/Misc/IdentifySpell.cs;Data/Scripts/Magic/Misc/ThorLightningSpell.cs;Data/Scripts/Magic/Misc/SummonDragonSpell.cs;Data/Scripts/Magic/Misc/SummonSnakesSpell.cs;Data/Scripts/Magic/Misc/SummonSkeleton.cs;Data/Scripts/Magic/Misc/BaseMagicObject.cs;Data/Scripts/Magic/Misc/MagicCastingItems.cs;Data/Scripts/Magic/Misc/MagicObjectTarget.cs;Data/Scripts/Magic/Misc/RuneMagic.cs;Data/Scripts/Custom/OmniAI/OmniAI Magery.cs;Data/Scripts/Mobiles/Base/Behavior.cs;Data/Scripts/Items/Magical/Artifacts/Artifact_GandalfsStaff.cs;Data/Scripts/Items/Magical/Artifacts/Artifact_StaffofSnakes.cs;Data/Scripts/Items/Magical/HydraTooth.cs;Data/Scripts/System/Gumps/RunebookGump.cs","","Event;Gump;Speech;Timer;WorldLoad","Server.HeldLight;Server.Items.An;Server.Items.Artifact_GandalfsStaff;Server.Items.Artifact_StaffofSnakes;Server.Items.BaseMagicObject;Server.Items.Bet;Server.Items.Corp;Server.Items.Des;Server.Items.Ex;Server.Items.Flam;Server.Items.FullRuneBag;Server.Items.Grav;Server.Items.Hur;Server.Items.HydraTooth;Server.Items.In;Server.Items.Jux;Server.Items.Kal;Server.Items.Lor;Server.Items.Mani;Server.Items.Nox;Server.Items.Ort;Server.Items.Por;Server.Items.Quas;Server.Items.Rel;Server.Items.RuneBag;Server.Items.RuneBagBook;Server.Items.RuneMagicBook;Server.Items.RuneStone;Server.Items.Sanct;Server.Items.Tym;Server.Items.Uus;Server.Items.Vas;Server.Items.Wis;Server.Items.Xen;Server.Items.Ylem;Server.Items.Zu;Server.Spells.Magical.SummonDragon;Server.Spells.Magical.SummonSkeleton;Server.Spells.Magical.SummonSnakes;Server.TransferItem","Data/Scripts/Magic/Misc/MagicalSpell.cs=Keep;Data/Scripts/Magic/Misc/AttackSpells.cs=Keep;Data/Scripts/Magic/Misc/TravelSpell.cs=Keep;Data/Scripts/Magic/Misc/IdentifySpell.cs=Keep;Data/Scripts/Magic/Misc/ThorLightningSpell.cs=Keep;Data/Scripts/Magic/Misc/SummonDragonSpell.cs=Keep;Data/Scripts/Magic/Misc/SummonSnakesSpell.cs=Keep;Data/Scripts/Magic/Misc/SummonSkeleton.cs=Keep;Data/Scripts/Magic/Misc/BaseMagicObject.cs=Keep;Data/Scripts/Magic/Misc/MagicCastingItems.cs=Keep;Data/Scripts/Magic/Misc/MagicObjectTarget.cs=Keep;Data/Scripts/Magic/Misc/RuneMagic.cs=Keep;Data/Scripts/Custom/OmniAI/OmniAI Magery.cs=Keep;Data/Scripts/Mobiles/Base/Behavior.cs=Keep;Data/Scripts/Items/Magical/Artifacts/Artifact_GandalfsStaff.cs=Keep;Data/Scripts/Items/Magical/Artifacts/Artifact_StaffofSnakes.cs=Keep;Data/Scripts/Items/Magical/HydraTooth.cs=Keep;Data/Scripts/System/Gumps/RunebookGump.cs=Keep","","Missing Source Trace section.","","DOC-0058","NeedsBacklog"
"docs/wiki/Monster_Nest_System.md","System Name: Monster Nest System","WikiPage","Canonical","","False","True","World And Gameplay Systems","Monster Nest System","No","False","Data/Scripts/Custom/MonsterNest/MonsterNest.cs;Data/Scripts/Custom/MonsterNest/MonsterNestEntity.cs;Data/Scripts/Custom/MonsterNest/MonsterNestLoot.cs;Data/Scripts/Custom/MonsterNest/Types/RatmanNest.cs;Data/Scripts/Custom/MonsterNest/Types/LizardmanNest.cs;Data/Scripts/Custom/MonsterNest/Types/UndeadNest.cs;Data/Scripts/Scripts.csproj","","Timer","Server.Custom.Confictura.LizardmanNest;Server.Custom.Confictura.RatmanNest;Server.Items.MonsterNest;Server.Items.MonsterNestLoot;Server.Items.UndeadNest;Server.Mobiles.MonsterNestEntity","Data/Scripts/Custom/MonsterNest/MonsterNest.cs=Keep;Data/Scripts/Custom/MonsterNest/MonsterNestEntity.cs=Keep;Data/Scripts/Custom/MonsterNest/MonsterNestLoot.cs=Keep;Data/Scripts/Custom/MonsterNest/Types/RatmanNest.cs=Keep;Data/Scripts/Custom/MonsterNest/Types/LizardmanNest.cs=Keep;Data/Scripts/Custom/MonsterNest/Types/UndeadNest.cs=Keep","","Missing Source Trace section.","","DOC-0059","NeedsBacklog"
"docs/wiki/Mystic_Magic.md","Mystic Magic","WikiPage","Canonical","","False","True","Combat, Magic, And Character Progression","Mystic Magic","No","False","","","","","","","Missing Source Trace section.; No existing source files were extracted from the page.","","DOC-0060","NeedsBacklog"
"docs/wiki/Necromancy.md","Necromancy","WikiPage","Canonical","","False","True","Combat, Magic, And Character Progression","Necromancy","No","False","Data/Scripts/Magic/Necromancy","","","","","","Missing Source Trace section.","","DOC-0061","NeedsBacklog"
"docs/wiki/Ninjitsu.md","Ninjitsu","WikiPage","Canonical","","False","True","Combat, Magic, And Character Progression","Ninjitsu","No","False","","","","","","","Missing Source Trace section.; No existing source files were extracted from the page.","","DOC-0062","NeedsBacklog"
"docs/wiki/NPC_Control_Commands.md","NPC Control Commands","WikiPage","Canonical","","False","True","Staff And Administration","NPC Control Commands","No","False","Data/Scripts/Scripts.csproj","","","","","","Missing Source Trace section.","","DOC-0063","NeedsBacklog"
"docs/wiki/NPC_Mage_Advice.md","NPC Mage Advice","WikiPage","Canonical","","False","True","Combat, Magic, And Character Progression","NPC Mage Advice","No","False","Data/Scripts/System/Misc/Talk.cs;Data/Scripts/Mobiles/Civilized/Vendors/Mage.cs;Data/Scripts/System/Commands/Player/MyChat.cs;Data/Scripts/Items/Wands/BaseMagicStaff.cs;Data/Scripts/System/Commands/Player/SpellBarsManage.cs;Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs;Data/Scripts/System/Commands/Player/SpellBarsCommands.cs;Data/Scripts/System/Commands/Player/SpellBarsFunctions.cs","","Command;Gump;Initialize;Timer","Server.Items.BaseMagicStaff;Server.Mobiles.Mage","Data/Scripts/System/Misc/Talk.cs=Keep;Data/Scripts/Mobiles/Civilized/Vendors/Mage.cs=Keep;Data/Scripts/System/Commands/Player/MyChat.cs=Keep;Data/Scripts/Items/Wands/BaseMagicStaff.cs=Keep;Data/Scripts/System/Commands/Player/SpellBarsManage.cs=Keep;Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs=Keep;Data/Scripts/System/Commands/Player/SpellBarsCommands.cs=Keep;Data/Scripts/System/Commands/Player/SpellBarsFunctions.cs=Keep","","Missing Source Trace section.","","DOC-0064","NeedsBacklog"
"docs/wiki/NPC_Shipwright_Sailing_Guide.md","NPC Shipwright Sailing Guide","WikiPage","Canonical","","False","True","World And Gameplay Systems","NPC Shipwright Sailing Guide","No","False","Data/Scripts/System/Misc/Talk.cs;Data/Scripts/Mobiles/Civilized/Vendors/Shipwright.cs;Data/Scripts/Mobiles/Civilized/Vendors/DrunkenPirate.cs;Data/Scripts/System/Commands/Player/MyChat.cs;Data/Scripts/Mobiles/Base/StoreSalesList.cs;Data/Scripts/Items/Boats/BaseBoatDeed.cs;Data/Scripts/Items/Boats/BaseDockedBoat.cs;Data/Scripts/Items/Boats/BaseBoat.cs;Data/Scripts/Items/Boats/TillerMan.cs;Data/Scripts/Items/Boats/Gumps/TillerManGump.cs;Data/Scripts/Items/Boats/DockingLantern.cs","","Event;Gump;Initialize;Speech;Timer;WorldSave","Server.Items.DockingLantern;Server.Items.TillerMan;Server.Mobiles.DrunkenPirate;Server.Mobiles.Shipwright;Server.Multis.BaseBoat;Server.Multis.BaseBoatDeed;Server.Multis.BaseDockedBoat","Data/Scripts/System/Misc/Talk.cs=Keep;Data/Scripts/Mobiles/Civilized/Vendors/Shipwright.cs=Keep;Data/Scripts/Mobiles/Civilized/Vendors/DrunkenPirate.cs=Keep;Data/Scripts/System/Commands/Player/MyChat.cs=Keep;Data/Scripts/Mobiles/Base/StoreSalesList.cs=Keep;Data/Scripts/Items/Boats/BaseBoatDeed.cs=Keep;Data/Scripts/Items/Boats/BaseDockedBoat.cs=Keep;Data/Scripts/Items/Boats/BaseBoat.cs=Keep;Data/Scripts/Items/Boats/TillerMan.cs=Keep;Data/Scripts/Items/Boats/Gumps/TillerManGump.cs=Keep;Data/Scripts/Items/Boats/DockingLantern.cs=Keep","","Missing Source Trace section.","","DOC-0065","NeedsBacklog"
"docs/wiki/Obsolete_Script_Collection.md","Obsolete Script Collection","WikiPage","Canonical","","False","True","Technical And Engine Reference","Obsolete Script Collection","No","False","Data/Scripts/System/Obsolete/;Data/Scripts/Scripts.csproj","","","","","","Missing Source Trace section.","","DOC-0066","NeedsBacklog"
