"BatchId","ReviewRowId","BacklogId","ReadinessRowId","SourceId","PreviousPostAuditBatch","PreviousReviewRowId","Category","System","Files","SchemaReference","ReferenceKind","QueueLine","CurrentSourceLine","ParserEvidence","SourceFileExists","DocumentedContract","MissingDefaultBehavior","ReloadAssumption","InvalidInputBehavior","Decision","ReviewClass","Action","Verification","SourceEvidence","ReviewedAt","Notes"
"POST-BATCH-S","PBS-0163","RB-06521","PBN-0388","P10-F06521","POST-BATCH-F","PBF-260","XML/config schemas","System:Misc","Data/Scripts/System/Misc/Build.cs","SerpentIsland.cfg","GeneratedOrWrittenData","36076","36076","Data/Scripts/System/Misc/Build.cs:L36076:GenerateFile(""Info/Custom"", ""SerpentIsland.cfg"", Map.SerpentIsland);","Yes","Current source writes, appends, copies, or generates 'SerpentIsland.cfg'; output shape is writer-defined and no runtime parser behavior is changed.","Writer/export behavior is preserved exactly; file creation, overwrite, append, or copy behavior is whatever the current cited source performs.","Reload is not introduced; generated output remains tied to the existing command/runtime writer path.","No invalid-input behavior changed in this documentation-only batch.","Documented","GeneratedOrWrittenDataSurface","Documented schema/parser/data-contract evidence for 'SerpentIsland.cfg' from current source; no source/config behavior change.","Passed: current source file and line resolved; row classified from current source evidence; no source/project/XML/config/data behavior changed.","POST-BATCH-N lane=POST-BATCH-N-SCHEMA-DOCUMENTATION; FileProofStatus=CurrentPathConfirmed; System:Misc->DataFile:SerpentIsland.cfg; Data/Scripts/System/Misc/Build.cs:L36076:GenerateFile(""Info/Custom"", ""SerpentIsland.cfg"", Map.SerpentIsland);; POST-BATCH-S CurrentSource=Data/Scripts/System/Misc/Build.cs:L36076:GenerateFile(""Info/Custom"", ""SerpentIsland.cfg"", Map.SerpentIsland);; POST-BATCH-S direct schema review=GeneratedOrWrittenDataSurface","2026-06-14T20:33:44.4399529-05:00","Queue source=PBN-0388; previous active status=QueuedSourceFollowUp; file proof=CurrentPathConfirmed; path resolution=OriginalPathCurrent."
"POST-BATCH-S","PBS-0164","RB-06522","PBN-0389","P10-F06522","POST-BATCH-F","PBF-261","XML/config schemas","System:Misc","Data/Scripts/System/Misc/Build.cs","Sosaria.cfg","GeneratedOrWrittenData","36073","36073","Data/Scripts/System/Misc/Build.cs:L36073:GenerateFile(""Info/Custom"", ""Sosaria.cfg"", Map.Sosaria);","Yes","Current source writes, appends, copies, or generates 'Sosaria.cfg'; output shape is writer-defined and no runtime parser behavior is changed.","Writer/export behavior is preserved exactly; file creation, overwrite, append, or copy behavior is whatever the current cited source performs.","Reload is not introduced; generated output remains tied to the existing command/runtime writer path.","No invalid-input behavior changed in this documentation-only batch.","Documented","GeneratedOrWrittenDataSurface","Documented schema/parser/data-contract evidence for 'Sosaria.cfg' from current source; no source/config behavior change.","Passed: current source file and line resolved; row classified from current source evidence; no source/project/XML/config/data behavior changed.","POST-BATCH-N lane=POST-BATCH-N-SCHEMA-DOCUMENTATION; FileProofStatus=CurrentPathConfirmed; System:Misc->DataFile:Sosaria.cfg; Data/Scripts/System/Misc/Build.cs:L36073:GenerateFile(""Info/Custom"", ""Sosaria.cfg"", Map.Sosaria);; POST-BATCH-S CurrentSource=Data/Scripts/System/Misc/Build.cs:L36073:GenerateFile(""Info/Custom"", ""Sosaria.cfg"", Map.Sosaria);; POST-BATCH-S direct schema review=GeneratedOrWrittenDataSurface","2026-06-14T20:33:44.4399529-05:00","Queue source=PBN-0389; previous active status=QueuedSourceFollowUp; file proof=CurrentPathConfirmed; path resolution=OriginalPathCurrent."
"POST-BATCH-S","PBS-0165","RB-06523","PBN-0390","P10-F06523","POST-BATCH-F","PBF-262","XML/config schemas","System:Misc","Data/Scripts/System/Misc/Build.cs","Underworld.cfg","GeneratedOrWrittenData","36075","36075","Data/Scripts/System/Misc/Build.cs:L36075:GenerateFile(""Info/Custom"", ""Underworld.cfg"", Map.Underworld);","Yes","Current source writes, appends, copies, or generates 'Underworld.cfg'; output shape is writer-defined and no runtime parser behavior is changed.","Writer/export behavior is preserved exactly; file creation, overwrite, append, or copy behavior is whatever the current cited source performs.","Reload is not introduced; generated output remains tied to the existing command/runtime writer path.","No invalid-input behavior changed in this documentation-only batch.","Documented","GeneratedOrWrittenDataSurface","Documented schema/parser/data-contract evidence for 'Underworld.cfg' from current source; no source/config behavior change.","Passed: current source file and line resolved; row classified from current source evidence; no source/project/XML/config/data behavior changed.","POST-BATCH-N lane=POST-BATCH-N-SCHEMA-DOCUMENTATION; FileProofStatus=CurrentPathConfirmed; System:Misc->DataFile:Underworld.cfg; Data/Scripts/System/Misc/Build.cs:L36075:GenerateFile(""Info/Custom"", ""Underworld.cfg"", Map.Underworld);; POST-BATCH-S CurrentSource=Data/Scripts/System/Misc/Build.cs:L36075:GenerateFile(""Info/Custom"", ""Underworld.cfg"", Map.Underworld);; POST-BATCH-S direct schema review=GeneratedOrWrittenDataSurface","2026-06-14T20:33:44.4399529-05:00","Queue source=PBN-0390; previous active status=QueuedSourceFollowUp; file proof=CurrentPathConfirmed; path resolution=OriginalPathCurrent."
"POST-BATCH-S","PBS-0166","RB-06574","PBN-0391","P10-F06574","POST-BATCH-F","PBF-313","XML/config schemas","System:Misc","Data/Scripts/System/Misc/Accounts.cs","accounts.xml","XmlOrXmlPath","751","778","Data/Scripts/System/Misc/Accounts.cs:L778:string filePath = Path.Combine(""Saves/Accounts"", ""accounts.xml"");","Yes","Current source references 'accounts.xml' as an XML/schema path or XML load surface; element/root behavior remains defined by the cited source parser.","No default or missing-file behavior was changed; any default behavior must be read from the cited current parser source before a later behavior batch.","No reload semantics changed; this batch records current load/read/write evidence only.","Invalid XML/root/element behavior remains source-owned by the current parser; no schema validation or migration policy changed.","Documented","XmlDocumentSchemaSurface","Documented schema/parser/data-contract evidence for 'accounts.xml' from current source; no source/config behavior change.","Passed: current source file and line resolved; row classified from current source evidence; no source/project/XML/config/data behavior changed.","POST-BATCH-N lane=POST-BATCH-N-SCHEMA-DOCUMENTATION; FileProofStatus=CurrentPathConfirmed; Reference=accounts.xml; L751; Evidence=string filePath = Path.Combine(""Saves/Accounts"", ""accounts.xml"");; POST-BATCH-S CurrentSource=Data/Scripts/System/Misc/Accounts.cs:L778:string filePath = Path.Combine(""Saves/Accounts"", ""accounts.xml"");; POST-BATCH-S direct schema review=XmlDocumentSchemaSurface","2026-06-14T20:33:44.4399529-05:00","Queue source=PBN-0391; previous active status=QueuedSourceFollowUp; file proof=CurrentPathConfirmed; path resolution=OriginalPathCurrent."
"POST-BATCH-S","PBS-0167","RB-06575","PBN-0392","P10-F06575","POST-BATCH-F","PBF-314","XML/config schemas","System:Misc","Data/Scripts/System/Misc/Accounts.cs","accounts.xml","XmlOrXmlPath","779","778","Data/Scripts/System/Misc/Accounts.cs:L778:string filePath = Path.Combine(""Saves/Accounts"", ""accounts.xml"");","Yes","Current source references 'accounts.xml' as an XML/schema path or XML load surface; element/root behavior remains defined by the cited source parser.","No default or missing-file behavior was changed; any default behavior must be read from the cited current parser source before a later behavior batch.","No reload semantics changed; this batch records current load/read/write evidence only.","Invalid XML/root/element behavior remains source-owned by the current parser; no schema validation or migration policy changed.","Documented","XmlDocumentSchemaSurface","Documented schema/parser/data-contract evidence for 'accounts.xml' from current source; no source/config behavior change.","Passed: current source file and line resolved; row classified from current source evidence; no source/project/XML/config/data behavior changed.","POST-BATCH-N lane=POST-BATCH-N-SCHEMA-DOCUMENTATION; FileProofStatus=CurrentPathConfirmed; Reference=accounts.xml; L779; Evidence=string filePath = Path.Combine(""Saves/Accounts"", ""accounts.xml"");; POST-BATCH-S CurrentSource=Data/Scripts/System/Misc/Accounts.cs:L778:string filePath = Path.Combine(""Saves/Accounts"", ""accounts.xml"");; POST-BATCH-S direct schema review=XmlDocumentSchemaSurface","2026-06-14T20:33:44.4399529-05:00","Queue source=PBN-0392; previous active status=QueuedSourceFollowUp; file proof=CurrentPathConfirmed; path resolution=OriginalPathCurrent."
"POST-BATCH-S","PBS-0168","RB-06576","PBN-0393","P10-F06576","POST-BATCH-F","PBF-315","XML/config schemas","System:Misc","Data/Scripts/System/Misc/Accounts.cs","firewall.cfg","PathOrPattern","2227","2265","Data/Scripts/System/Misc/Accounts.cs:L2265:string path = ""firewall.cfg"";","Yes","Current source declares or uses 'firewall.cfg' as a config/data/schema path or pattern; the row documents that source-traced contract without source/config edits.","No default or missing-file behavior was changed; any default behavior must be read from the cited current parser source before a later behavior batch.","No reload semantics changed; this batch records current load/read/write evidence only.","No invalid-input behavior changed in this documentation-only batch.","Documented","PathConstantOrSchemaReference","Documented schema/parser/data-contract evidence for 'firewall.cfg' from current source; no source/config behavior change.","Passed: current source file and line resolved; row classified from current source evidence; no source/project/XML/config/data behavior changed.","POST-BATCH-N lane=POST-BATCH-N-SCHEMA-DOCUMENTATION; FileProofStatus=CurrentPathConfirmed; Reference=firewall.cfg; L2227; Evidence=string path = ""firewall.cfg"";; POST-BATCH-S CurrentSource=Data/Scripts/System/Misc/Accounts.cs:L2265:string path = ""firewall.cfg"";; POST-BATCH-S direct schema review=PathConstantOrSchemaReference","2026-06-14T20:33:44.4399529-05:00","Queue source=PBN-0393; previous active status=QueuedSourceFollowUp; file proof=CurrentPathConfirmed; path resolution=OriginalPathCurrent."
"POST-BATCH-S","PBS-0169","RB-06577","PBN-0394","P10-F06577","POST-BATCH-F","PBF-316","XML/config schemas","System:Misc","Data/Scripts/System/Misc/Accounts.cs","firewall.cfg","PathOrPattern","2360","2398","Data/Scripts/System/Misc/Accounts.cs:L2398:string path = ""firewall.cfg"";","Yes","Current source declares or uses 'firewall.cfg' as a config/data/schema path or pattern; the row documents that source-traced contract without source/config edits.","No default or missing-file behavior was changed; any default behavior must be read from the cited current parser source before a later behavior batch.","No reload semantics changed; this batch records current load/read/write evidence only.","No invalid-input behavior changed in this documentation-only batch.","Documented","PathConstantOrSchemaReference","Documented schema/parser/data-contract evidence for 'firewall.cfg' from current source; no source/config behavior change.","Passed: current source file and line resolved; row classified from current source evidence; no source/project/XML/config/data behavior changed.","POST-BATCH-N lane=POST-BATCH-N-SCHEMA-DOCUMENTATION; FileProofStatus=CurrentPathConfirmed; Reference=firewall.cfg; L2360; Evidence=string path = ""firewall.cfg"";; POST-BATCH-S CurrentSource=Data/Scripts/System/Misc/Accounts.cs:L2398:string path = ""firewall.cfg"";; POST-BATCH-S direct schema review=PathConstantOrSchemaReference","2026-06-14T20:33:44.4399529-05:00","Queue source=PBN-0394; previous active status=QueuedSourceFollowUp; file proof=CurrentPathConfirmed; path resolution=OriginalPathCurrent."
"POST-BATCH-S","PBS-0170","RB-06578","PBN-0395","P10-F06578","POST-BATCH-F","PBF-317","XML/config schemas","System:Misc","Data/Scripts/System/Misc/Build.cs","Sosaria.cfg","GeneratedOrWrittenData","36073","36073","Data/Scripts/System/Misc/Build.cs:L36073:GenerateFile(""Info/Custom"", ""Sosaria.cfg"", Map.Sosaria);","Yes","Current source writes, appends, copies, or generates 'Sosaria.cfg'; output shape is writer-defined and no runtime parser behavior is changed.","Writer/export behavior is preserved exactly; file creation, overwrite, append, or copy behavior is whatever the current cited source performs.","Reload is not introduced; generated output remains tied to the existing command/runtime writer path.","No invalid-input behavior changed in this documentation-only batch.","Documented","GeneratedOrWrittenDataSurface","Documented schema/parser/data-contract evidence for 'Sosaria.cfg' from current source; no source/config behavior change.","Passed: current source file and line resolved; row classified from current source evidence; no source/project/XML/config/data behavior changed.","POST-BATCH-N lane=POST-BATCH-N-SCHEMA-DOCUMENTATION; FileProofStatus=CurrentPathConfirmed; Reference=Sosaria.cfg; L36073; Evidence=GenerateFile(""Info/Custom"", ""Sosaria.cfg"", Map.Sosaria);; POST-BATCH-S CurrentSource=Data/Scripts/System/Misc/Build.cs:L36073:GenerateFile(""Info/Custom"", ""Sosaria.cfg"", Map.Sosaria);; POST-BATCH-S direct schema review=GeneratedOrWrittenDataSurface","2026-06-14T20:33:44.4399529-05:00","Queue source=PBN-0395; previous active status=QueuedSourceFollowUp; file proof=CurrentPathConfirmed; path resolution=OriginalPathCurrent."
"POST-BATCH-S","PBS-0171","RB-06579","PBN-0396","P10-F06579","POST-BATCH-F","PBF-318","XML/config schemas","System:Misc","Data/Scripts/System/Misc/Build.cs","Lodor.cfg","GeneratedOrWrittenData","36074","36074","Data/Scripts/System/Misc/Build.cs:L36074:GenerateFile(""Info/Custom"", ""Lodor.cfg"", Map.Lodor);","Yes","Current source writes, appends, copies, or generates 'Lodor.cfg'; output shape is writer-defined and no runtime parser behavior is changed.","Writer/export behavior is preserved exactly; file creation, overwrite, append, or copy behavior is whatever the current cited source performs.","Reload is not introduced; generated output remains tied to the existing command/runtime writer path.","No invalid-input behavior changed in this documentation-only batch.","Documented","GeneratedOrWrittenDataSurface","Documented schema/parser/data-contract evidence for 'Lodor.cfg' from current source; no source/config behavior change.","Passed: current source file and line resolved; row classified from current source evidence; no source/project/XML/config/data behavior changed.","POST-BATCH-N lane=POST-BATCH-N-SCHEMA-DOCUMENTATION; FileProofStatus=CurrentPathConfirmed; Reference=Lodor.cfg; L36074; Evidence=GenerateFile(""Info/Custom"", ""Lodor.cfg"", Map.Lodor);; POST-BATCH-S CurrentSource=Data/Scripts/System/Misc/Build.cs:L36074:GenerateFile(""Info/Custom"", ""Lodor.cfg"", Map.Lodor);; POST-BATCH-S direct schema review=GeneratedOrWrittenDataSurface","2026-06-14T20:33:44.4399529-05:00","Queue source=PBN-0396; previous active status=QueuedSourceFollowUp; file proof=CurrentPathConfirmed; path resolution=OriginalPathCurrent."
"POST-BATCH-S","PBS-0172","RB-06580","PBN-0397","P10-F06580","POST-BATCH-F","PBF-319","XML/config schemas","System:Misc","Data/Scripts/System/Misc/Build.cs","Underworld.cfg","GeneratedOrWrittenData","36075","36075","Data/Scripts/System/Misc/Build.cs:L36075:GenerateFile(""Info/Custom"", ""Underworld.cfg"", Map.Underworld);","Yes","Current source writes, appends, copies, or generates 'Underworld.cfg'; output shape is writer-defined and no runtime parser behavior is changed.","Writer/export behavior is preserved exactly; file creation, overwrite, append, or copy behavior is whatever the current cited source performs.","Reload is not introduced; generated output remains tied to the existing command/runtime writer path.","No invalid-input behavior changed in this documentation-only batch.","Documented","GeneratedOrWrittenDataSurface","Documented schema/parser/data-contract evidence for 'Underworld.cfg' from current source; no source/config behavior change.","Passed: current source file and line resolved; row classified from current source evidence; no source/project/XML/config/data behavior changed.","POST-BATCH-N lane=POST-BATCH-N-SCHEMA-DOCUMENTATION; FileProofStatus=CurrentPathConfirmed; Reference=Underworld.cfg; L36075; Evidence=GenerateFile(""Info/Custom"", ""Underworld.cfg"", Map.Underworld);; POST-BATCH-S CurrentSource=Data/Scripts/System/Misc/Build.cs:L36075:GenerateFile(""Info/Custom"", ""Underworld.cfg"", Map.Underworld);; POST-BATCH-S direct schema review=GeneratedOrWrittenDataSurface","2026-06-14T20:33:44.4399529-05:00","Queue source=PBN-0397; previous active status=QueuedSourceFollowUp; file proof=CurrentPathConfirmed; path resolution=OriginalPathCurrent."
"POST-BATCH-S","PBS-0173","RB-06581","PBN-0398","P10-F06581","POST-BATCH-F","PBF-320","XML/config schemas","System:Misc","Data/Scripts/System/Misc/Build.cs","SerpentIsland.cfg","GeneratedOrWrittenData","36076","36076","Data/Scripts/System/Misc/Build.cs:L36076:GenerateFile(""Info/Custom"", ""SerpentIsland.cfg"", Map.SerpentIsland);","Yes","Current source writes, appends, copies, or generates 'SerpentIsland.cfg'; output shape is writer-defined and no runtime parser behavior is changed.","Writer/export behavior is preserved exactly; file creation, overwrite, append, or copy behavior is whatever the current cited source performs.","Reload is not introduced; generated output remains tied to the existing command/runtime writer path.","No invalid-input behavior changed in this documentation-only batch.","Documented","GeneratedOrWrittenDataSurface","Documented schema/parser/data-contract evidence for 'SerpentIsland.cfg' from current source; no source/config behavior change.","Passed: current source file and line resolved; row classified from current source evidence; no source/project/XML/config/data behavior changed.","POST-BATCH-N lane=POST-BATCH-N-SCHEMA-DOCUMENTATION; FileProofStatus=CurrentPathConfirmed; Reference=SerpentIsland.cfg; L36076; Evidence=GenerateFile(""Info/Custom"", ""SerpentIsland.cfg"", Map.SerpentIsland);; POST-BATCH-S CurrentSource=Data/Scripts/System/Misc/Build.cs:L36076:GenerateFile(""Info/Custom"", ""SerpentIsland.cfg"", Map.SerpentIsland);; POST-BATCH-S direct schema review=GeneratedOrWrittenDataSurface","2026-06-14T20:33:44.4399529-05:00","Queue source=PBN-0398; previous active status=QueuedSourceFollowUp; file proof=CurrentPathConfirmed; path resolution=OriginalPathCurrent."
"POST-BATCH-S","PBS-0174","RB-06582","PBN-0399","P10-F06582","POST-BATCH-F","PBF-321","XML/config schemas","System:Misc","Data/Scripts/System/Misc/Build.cs","IslesOfDread.cfg","GeneratedOrWrittenData","36077","36077","Data/Scripts/System/Misc/Build.cs:L36077:GenerateFile(""Info/Custom"", ""IslesOfDread.cfg"", Map.IslesDread);","Yes","Current source writes, appends, copies, or generates 'IslesOfDread.cfg'; output shape is writer-defined and no runtime parser behavior is changed.","Writer/export behavior is preserved exactly; file creation, overwrite, append, or copy behavior is whatever the current cited source performs.","Reload is not introduced; generated output remains tied to the existing command/runtime writer path.","No invalid-input behavior changed in this documentation-only batch.","Documented","GeneratedOrWrittenDataSurface","Documented schema/parser/data-contract evidence for 'IslesOfDread.cfg' from current source; no source/config behavior change.","Passed: current source file and line resolved; row classified from current source evidence; no source/project/XML/config/data behavior changed.","POST-BATCH-N lane=POST-BATCH-N-SCHEMA-DOCUMENTATION; FileProofStatus=CurrentPathConfirmed; Reference=IslesOfDread.cfg; L36077; Evidence=GenerateFile(""Info/Custom"", ""IslesOfDread.cfg"", Map.IslesDread);; POST-BATCH-S CurrentSource=Data/Scripts/System/Misc/Build.cs:L36077:GenerateFile(""Info/Custom"", ""IslesOfDread.cfg"", Map.IslesDread);; POST-BATCH-S direct schema review=GeneratedOrWrittenDataSurface","2026-06-14T20:33:44.4399529-05:00","Queue source=PBN-0399; previous active status=QueuedSourceFollowUp; file proof=CurrentPathConfirmed; path resolution=OriginalPathCurrent."
"POST-BATCH-S","PBS-0175","RB-06583","PBN-0400","P10-F06583","POST-BATCH-F","PBF-322","XML/config schemas","System:Misc","Data/Scripts/System/Misc/Build.cs","SavagedEmpire.cfg","GeneratedOrWrittenData","36078","36078","Data/Scripts/System/Misc/Build.cs:L36078:GenerateFile(""Info/Custom"", ""SavagedEmpire.cfg"", Map.SavagedEmpire);","Yes","Current source writes, appends, copies, or generates 'SavagedEmpire.cfg'; output shape is writer-defined and no runtime parser behavior is changed.","Writer/export behavior is preserved exactly; file creation, overwrite, append, or copy behavior is whatever the current cited source performs.","Reload is not introduced; generated output remains tied to the existing command/runtime writer path.","No invalid-input behavior changed in this documentation-only batch.","Documented","GeneratedOrWrittenDataSurface","Documented schema/parser/data-contract evidence for 'SavagedEmpire.cfg' from current source; no source/config behavior change.","Passed: current source file and line resolved; row classified from current source evidence; no source/project/XML/config/data behavior changed.","POST-BATCH-N lane=POST-BATCH-N-SCHEMA-DOCUMENTATION; FileProofStatus=CurrentPathConfirmed; Reference=SavagedEmpire.cfg; L36078; Evidence=GenerateFile(""Info/Custom"", ""SavagedEmpire.cfg"", Map.SavagedEmpire);; POST-BATCH-S CurrentSource=Data/Scripts/System/Misc/Build.cs:L36078:GenerateFile(""Info/Custom"", ""SavagedEmpire.cfg"", Map.SavagedEmpire);; POST-BATCH-S direct schema review=GeneratedOrWrittenDataSurface","2026-06-14T20:33:44.4399529-05:00","Queue source=PBN-0400; previous active status=QueuedSourceFollowUp; file proof=CurrentPathConfirmed; path resolution=OriginalPathCurrent."
"POST-BATCH-S","PBS-0176","RB-06584","PBN-0401","P10-F06584","POST-BATCH-F","PBF-323","XML/config schemas","System:Misc","Data/Scripts/System/Misc/Build.cs","Atlantis.cfg","GeneratedOrWrittenData","36079","36079","Data/Scripts/System/Misc/Build.cs:L36079:GenerateFile(""Info/Custom"", ""Atlantis.cfg"", Map.Atlantis);","Yes","Current source writes, appends, copies, or generates 'Atlantis.cfg'; output shape is writer-defined and no runtime parser behavior is changed.","Writer/export behavior is preserved exactly; file creation, overwrite, append, or copy behavior is whatever the current cited source performs.","Reload is not introduced; generated output remains tied to the existing command/runtime writer path.","No invalid-input behavior changed in this documentation-only batch.","Documented","GeneratedOrWrittenDataSurface","Documented schema/parser/data-contract evidence for 'Atlantis.cfg' from current source; no source/config behavior change.","Passed: current source file and line resolved; row classified from current source evidence; no source/project/XML/config/data behavior changed.","POST-BATCH-N lane=POST-BATCH-N-SCHEMA-DOCUMENTATION; FileProofStatus=CurrentPathConfirmed; Reference=Atlantis.cfg; L36079; Evidence=GenerateFile(""Info/Custom"", ""Atlantis.cfg"", Map.Atlantis);; POST-BATCH-S CurrentSource=Data/Scripts/System/Misc/Build.cs:L36079:GenerateFile(""Info/Custom"", ""Atlantis.cfg"", Map.Atlantis);; POST-BATCH-S direct schema review=GeneratedOrWrittenDataSurface","2026-06-14T20:33:44.4399529-05:00","Queue source=PBN-0401; previous active status=QueuedSourceFollowUp; file proof=CurrentPathConfirmed; path resolution=OriginalPathCurrent."
"POST-BATCH-S","PBS-0177","RB-06585","PBN-0402","P10-F06585","POST-BATCH-F","PBF-324","XML/config schemas","System:Misc","Data/Scripts/System/Misc/Build.cs","*.cfg","DirectoryGlob","36101","36101","Data/Scripts/System/Misc/Build.cs:L36101:string[] files = Directory.GetFiles(folder, ""*.cfg"");","Yes","Current source enumerates files matching '*.cfg' from the cited parser/export surface; this documents the globbed schema/data surface without normalizing file contents.","No directory or file normalization was made; empty/missing/glob behavior remains governed by the current source call and surrounding handling.","No reload semantics changed; this batch records current load/read/write evidence only.","No invalid-input behavior changed in this documentation-only batch.","Documented","DirectoryGlobSchemaSurface","Documented schema/parser/data-contract evidence for '*.cfg' from current source; no source/config behavior change.","Passed: current source file and line resolved; row classified from current source evidence; no source/project/XML/config/data behavior changed.","POST-BATCH-N lane=POST-BATCH-N-SCHEMA-DOCUMENTATION; FileProofStatus=CurrentPathConfirmed; Reference=*.cfg; L36101; Evidence=string[] files = Directory.GetFiles(folder, ""*.cfg"");; POST-BATCH-S CurrentSource=Data/Scripts/System/Misc/Build.cs:L36101:string[] files = Directory.GetFiles(folder, ""*.cfg"");; POST-BATCH-S direct schema review=DirectoryGlobSchemaSurface","2026-06-14T20:33:44.4399529-05:00","Queue source=PBN-0402; previous active status=QueuedSourceFollowUp; file proof=CurrentPathConfirmed; path resolution=OriginalPathCurrent."
"POST-BATCH-S","PBS-0178","RB-06586","PBN-0403","P10-F06586","POST-BATCH-F","PBF-325","XML/config schemas","System:Misc","Data/Scripts/System/Misc/CrashGuard.cs","Accounts/Accounts.xml","XmlOrXmlPath","178","181","Data/Scripts/System/Misc/CrashGuard.cs:L181:CopyFile(rootOrigin, rootBackup, ""Accounts/Accounts.xml"");","Yes","Current source references 'Accounts/Accounts.xml' as an XML/schema path or XML load surface; element/root behavior remains defined by the cited source parser.","No default or missing-file behavior was changed; any default behavior must be read from the cited current parser source before a later behavior batch.","No reload semantics changed; this batch records current load/read/write evidence only.","Invalid XML/root/element behavior remains source-owned by the current parser; no schema validation or migration policy changed.","Documented","XmlDocumentSchemaSurface","Documented schema/parser/data-contract evidence for 'Accounts/Accounts.xml' from current source; no source/config behavior change.","Passed: current source file and line resolved; row classified from current source evidence; no source/project/XML/config/data behavior changed.","POST-BATCH-N lane=POST-BATCH-N-SCHEMA-DOCUMENTATION; FileProofStatus=CurrentPathConfirmed; Reference=Accounts/Accounts.xml; L178; Evidence=CopyFile(rootOrigin, rootBackup, ""Accounts/Accounts.xml"");; POST-BATCH-S CurrentSource=Data/Scripts/System/Misc/CrashGuard.cs:L181:CopyFile(rootOrigin, rootBackup, ""Accounts/Accounts.xml"");; POST-BATCH-S direct schema review=XmlDocumentSchemaSurface","2026-06-14T20:33:44.4399529-05:00","Queue source=PBN-0403; previous active status=QueuedSourceFollowUp; file proof=CurrentPathConfirmed; path resolution=OriginalPathCurrent."
"POST-BATCH-S","PBS-0179","RB-06587","PBN-0404","P10-F06587","POST-BATCH-F","PBF-326","XML/config schemas","System:Misc","Data/Scripts/System/Misc/LanguageStatistics.cs","languages.txt","GeneratedOrWrittenData","357","357","Data/Scripts/System/Misc/LanguageStatistics.cs:L357:using (StreamWriter writer = new StreamWriter(""languages.txt""))","Yes","Current source writes, appends, copies, or generates 'languages.txt'; output shape is writer-defined and no runtime parser behavior is changed.","Writer/export behavior is preserved exactly; file creation, overwrite, append, or copy behavior is whatever the current cited source performs.","Reload is not introduced; generated output remains tied to the existing command/runtime writer path.","No invalid-input behavior changed in this documentation-only batch.","Documented","GeneratedOrWrittenDataSurface","Documented schema/parser/data-contract evidence for 'languages.txt' from current source; no source/config behavior change.","Passed: current source file and line resolved; row classified from current source evidence; no source/project/XML/config/data behavior changed.","POST-BATCH-N lane=POST-BATCH-N-SCHEMA-DOCUMENTATION; FileProofStatus=CurrentPathConfirmed; Reference=languages.txt; L357; Evidence=using (StreamWriter writer = new StreamWriter(""languages.txt"")); POST-BATCH-S CurrentSource=Data/Scripts/System/Misc/LanguageStatistics.cs:L357:using (StreamWriter writer = new StreamWriter(""languages.txt"")); POST-BATCH-S direct schema review=GeneratedOrWrittenDataSurface","2026-06-14T20:33:44.4399529-05:00","Queue source=PBN-0404; previous active status=QueuedSourceFollowUp; file proof=CurrentPathConfirmed; path resolution=OriginalPathCurrent."
"POST-BATCH-S","PBS-0180","RB-06588","PBN-0405","P10-F06588","POST-BATCH-F","PBF-327","XML/config schemas","System:Misc","Data/Scripts/System/Misc/Logs.cs","Info/adventures.txt","PathOrPattern","100","100","Data/Scripts/System/Misc/Logs.cs:L100:string sPath = ""Info/adventures.txt"";","Yes","Current source declares or uses 'Info/adventures.txt' as a config/data/schema path or pattern; the row documents that source-traced contract without source/config edits.","No default or missing-file behavior was changed; any default behavior must be read from the cited current parser source before a later behavior batch.","No reload semantics changed; this batch records current load/read/write evidence only.","No invalid-input behavior changed in this documentation-only batch.","Documented","PathConstantOrSchemaReference","Documented schema/parser/data-contract evidence for 'Info/adventures.txt' from current source; no source/config behavior change.","Passed: current source file and line resolved; row classified from current source evidence; no source/project/XML/config/data behavior changed.","POST-BATCH-N lane=POST-BATCH-N-SCHEMA-DOCUMENTATION; FileProofStatus=CurrentPathConfirmed; Reference=Info/adventures.txt; L100; Evidence=string sPath = ""Info/adventures.txt"";; POST-BATCH-S CurrentSource=Data/Scripts/System/Misc/Logs.cs:L100:string sPath = ""Info/adventures.txt"";; POST-BATCH-S direct schema review=PathConstantOrSchemaReference","2026-06-14T20:33:44.4399529-05:00","Queue source=PBN-0405; previous active status=QueuedSourceFollowUp; file proof=CurrentPathConfirmed; path resolution=OriginalPathCurrent."
