"BatchId","ReviewRowId","BacklogId","SourceId","Priority","HistoricalStatus","Category","System","HistoricalFile","CurrentFile","Line","CurrentSourceLine","PostBatchLReviewRowId","PostBatchLCommandParseQuality","PostBatchLDecision","ParsedCommand","ParsedAccess","ParsedHandler","ReviewClass","ResolvedCommand","ResolvedAccess","ResolvedHandler","Decision","SourceEvidence","Action","Verification","ReviewedBatchId","ReviewedAt","Notes"
"POST-BATCH-M","PBM-0089","RB-04540","P10-F04540","P2","Ready","Command access","System:Commands","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","29566","CommandSystem.Register(command, access, handler);","PBL-0307","ParsedCommandAccessHandler","QueuedSourceFollowUp","command","access","handler","PlayerSpellbarCommandSurface","holytool2","Player through reviewed spell command callsites","ToolBars_OnCommand","ReviewedNoChange","SourceReviewClass=PlayerSpellbarCommandSurface; CurrentFile=Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs; QueuedLine=29566; QueuedSourceLine=CommandSystem.Register(command, access, handler);; NearestRegistrationLine=29557; NearestRegistration=CommandSystem.Register( ""holytool2"", AccessLevel.Player, new CommandEventHandler(ToolBars_OnCommand) );; ResolvedCommand=holytool2; ResolvedAccess=Player through reviewed spell command callsites; ResolvedHandler=ToolBars_OnCommand","No source change. Current command access was resolved against source and no unsafe exposure was confirmed.","Reviewed POST-BATCH-L queued row against current source in POST-BATCH-M. No runtime source/project/XML/config files changed. Source build and runtime compile were not run because this is audit-only. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors","POST-BATCH-M-01A","2026-06-14T13:15:22.7769319-05:00","POST-BATCH-M source review resolved the POST-BATCH-L command-access follow-up without changing runtime behavior."
"POST-BATCH-M","PBM-0090","RB-04542","P10-F04542","P2","Ready","Command access","System:Commands","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","30082","CommandSystem.Register(command, access, handler);","PBL-0309","ParsedCommandAccessHandler","QueuedSourceFollowUp","command","access","handler","PlayerSpellbarCommandSurface","monktool1","Player through reviewed spell command callsites","ToolBars_OnCommand","ReviewedNoChange","SourceReviewClass=PlayerSpellbarCommandSurface; CurrentFile=Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs; QueuedLine=30082; QueuedSourceLine=CommandSystem.Register(command, access, handler);; NearestRegistrationLine=30073; NearestRegistration=CommandSystem.Register( ""monktool1"", AccessLevel.Player, new CommandEventHandler(ToolBars_OnCommand) );; ResolvedCommand=monktool1; ResolvedAccess=Player through reviewed spell command callsites; ResolvedHandler=ToolBars_OnCommand","No source change. Current command access was resolved against source and no unsafe exposure was confirmed.","Reviewed POST-BATCH-L queued row against current source in POST-BATCH-M. No runtime source/project/XML/config files changed. Source build and runtime compile were not run because this is audit-only. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors","POST-BATCH-M-01A","2026-06-14T13:15:22.7769319-05:00","POST-BATCH-M source review resolved the POST-BATCH-L command-access follow-up without changing runtime behavior."
"POST-BATCH-M","PBM-0091","RB-04544","P10-F04544","P2","Ready","Command access","System:Commands","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs","30473","CommandSystem.Register(command, access, handler);","PBL-0311","ParsedCommandAccessHandler","QueuedSourceFollowUp","command","access","handler","PlayerSpellbarCommandSurface","monktool2","Player through reviewed spell command callsites","ToolBars_OnCommand","ReviewedNoChange","SourceReviewClass=PlayerSpellbarCommandSurface; CurrentFile=Data/Scripts/System/Commands/Player/SpellBarsDisplay.cs; QueuedLine=30473; QueuedSourceLine=CommandSystem.Register(command, access, handler);; NearestRegistrationLine=30464; NearestRegistration=CommandSystem.Register( ""monktool2"", AccessLevel.Player, new CommandEventHandler(ToolBars_OnCommand) );; ResolvedCommand=monktool2; ResolvedAccess=Player through reviewed spell command callsites; ResolvedHandler=ToolBars_OnCommand","No source change. Current command access was resolved against source and no unsafe exposure was confirmed.","Reviewed POST-BATCH-L queued row against current source in POST-BATCH-M. No runtime source/project/XML/config files changed. Source build and runtime compile were not run because this is audit-only. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors","POST-BATCH-M-01A","2026-06-14T13:15:22.7769319-05:00","POST-BATCH-M source review resolved the POST-BATCH-L command-access follow-up without changing runtime behavior."
"POST-BATCH-M","PBM-0092","RB-04546","P10-F04546","P2","Ready","Command access","System:Commands","Data/Scripts/System/Commands/Player/SpellBarsManage.cs","Data/Scripts/System/Commands/Player/SpellBarsManage.cs","47","CommandSystem.Register(command, access, handler);","PBL-0313","ParsedCommandAccessHandler","QueuedSourceFollowUp","command","access","handler","PlayerSpellbarCommandSurface","archspell1","Player through reviewed spell command callsites","ToolBar_OnCommand","ReviewedNoChange","SourceReviewClass=PlayerSpellbarCommandSurface; CurrentFile=Data/Scripts/System/Commands/Player/SpellBarsManage.cs; QueuedLine=47; QueuedSourceLine=CommandSystem.Register(command, access, handler);; NearestRegistrationLine=38; NearestRegistration=CommandSystem.Register( ""archspell1"", AccessLevel.Player, new CommandEventHandler(ToolBar_OnCommand) );; ResolvedCommand=archspell1; ResolvedAccess=Player through reviewed spell command callsites; ResolvedHandler=ToolBar_OnCommand","No source change. Current command access was resolved against source and no unsafe exposure was confirmed.","Reviewed POST-BATCH-L queued row against current source in POST-BATCH-M. No runtime source/project/XML/config files changed. Source build and runtime compile were not run because this is audit-only. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors","POST-BATCH-M-01A","2026-06-14T13:15:22.7769319-05:00","POST-BATCH-M source review resolved the POST-BATCH-L command-access follow-up without changing runtime behavior."
"POST-BATCH-M","PBM-0093","RB-04548","P10-F04548","P2","Ready","Command access","System:Commands","Data/Scripts/System/Commands/Player/SpellBarsManage.cs","Data/Scripts/System/Commands/Player/SpellBarsManage.cs","1252","CommandSystem.Register(command, access, handler);","PBL-0315","ParsedCommandAccessHandler","QueuedSourceFollowUp","command","access","handler","PlayerSpellbarCommandSurface","archspell2","Player through reviewed spell command callsites","ToolBar_OnCommand","ReviewedNoChange","SourceReviewClass=PlayerSpellbarCommandSurface; CurrentFile=Data/Scripts/System/Commands/Player/SpellBarsManage.cs; QueuedLine=1252; QueuedSourceLine=CommandSystem.Register(command, access, handler);; NearestRegistrationLine=1243; NearestRegistration=CommandSystem.Register( ""archspell2"", AccessLevel.Player, new CommandEventHandler(ToolBar_OnCommand) );; ResolvedCommand=archspell2; ResolvedAccess=Player through reviewed spell command callsites; ResolvedHandler=ToolBar_OnCommand","No source change. Current command access was resolved against source and no unsafe exposure was confirmed.","Reviewed POST-BATCH-L queued row against current source in POST-BATCH-M. No runtime source/project/XML/config files changed. Source build and runtime compile were not run because this is audit-only. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors","POST-BATCH-M-01A","2026-06-14T13:15:22.7769319-05:00","POST-BATCH-M source review resolved the POST-BATCH-L command-access follow-up without changing runtime behavior."
"POST-BATCH-M","PBM-0094","RB-04550","P10-F04550","P2","Ready","Command access","System:Commands","Data/Scripts/System/Commands/Player/SpellBarsManage.cs","Data/Scripts/System/Commands/Player/SpellBarsManage.cs","2444","CommandSystem.Register(command, access, handler);","PBL-0317","ParsedCommandAccessHandler","QueuedSourceFollowUp","command","access","handler","PlayerSpellbarCommandSurface","archspell3","Player through reviewed spell command callsites","ToolBar_OnCommand","ReviewedNoChange","SourceReviewClass=PlayerSpellbarCommandSurface; CurrentFile=Data/Scripts/System/Commands/Player/SpellBarsManage.cs; QueuedLine=2444; QueuedSourceLine=CommandSystem.Register(command, access, handler);; NearestRegistrationLine=2435; NearestRegistration=CommandSystem.Register( ""archspell3"", AccessLevel.Player, new CommandEventHandler(ToolBar_OnCommand) );; ResolvedCommand=archspell3; ResolvedAccess=Player through reviewed spell command callsites; ResolvedHandler=ToolBar_OnCommand","No source change. Current command access was resolved against source and no unsafe exposure was confirmed.","Reviewed POST-BATCH-L queued row against current source in POST-BATCH-M. No runtime source/project/XML/config files changed. Source build and runtime compile were not run because this is audit-only. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors","POST-BATCH-M-01A","2026-06-14T13:15:22.7769319-05:00","POST-BATCH-M source review resolved the POST-BATCH-L command-access follow-up without changing runtime behavior."
"POST-BATCH-M","PBM-0095","RB-04552","P10-F04552","P2","Ready","Command access","System:Commands","Data/Scripts/System/Commands/Player/SpellBarsManage.cs","Data/Scripts/System/Commands/Player/SpellBarsManage.cs","3636","CommandSystem.Register(command, access, handler);","PBL-0319","ParsedCommandAccessHandler","QueuedSourceFollowUp","command","access","handler","PlayerSpellbarCommandSurface","archspell4","Player through reviewed spell command callsites","ToolBar_OnCommand","ReviewedNoChange","SourceReviewClass=PlayerSpellbarCommandSurface; CurrentFile=Data/Scripts/System/Commands/Player/SpellBarsManage.cs; QueuedLine=3636; QueuedSourceLine=CommandSystem.Register(command, access, handler);; NearestRegistrationLine=3627; NearestRegistration=CommandSystem.Register( ""archspell4"", AccessLevel.Player, new CommandEventHandler(ToolBar_OnCommand) );; ResolvedCommand=archspell4; ResolvedAccess=Player through reviewed spell command callsites; ResolvedHandler=ToolBar_OnCommand","No source change. Current command access was resolved against source and no unsafe exposure was confirmed.","Reviewed POST-BATCH-L queued row against current source in POST-BATCH-M. No runtime source/project/XML/config files changed. Source build and runtime compile were not run because this is audit-only. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors","POST-BATCH-M-01A","2026-06-14T13:15:22.7769319-05:00","POST-BATCH-M source review resolved the POST-BATCH-L command-access follow-up without changing runtime behavior."
"POST-BATCH-M","PBM-0096","RB-04554","P10-F04554","P2","Ready","Command access","System:Commands","Data/Scripts/System/Commands/Player/SpellBarsManage.cs","Data/Scripts/System/Commands/Player/SpellBarsManage.cs","4828","CommandSystem.Register(command, access, handler);","PBL-0321","ParsedCommandAccessHandler","QueuedSourceFollowUp","command","access","handler","PlayerSpellbarCommandSurface","magespell1","Player through reviewed spell command callsites","ToolBar_OnCommand","ReviewedNoChange","SourceReviewClass=PlayerSpellbarCommandSurface; CurrentFile=Data/Scripts/System/Commands/Player/SpellBarsManage.cs; QueuedLine=4828; QueuedSourceLine=CommandSystem.Register(command, access, handler);; NearestRegistrationLine=4819; NearestRegistration=CommandSystem.Register( ""magespell1"", AccessLevel.Player, new CommandEventHandler(ToolBar_OnCommand) );; ResolvedCommand=magespell1; ResolvedAccess=Player through reviewed spell command callsites; ResolvedHandler=ToolBar_OnCommand","No source change. Current command access was resolved against source and no unsafe exposure was confirmed.","Reviewed POST-BATCH-L queued row against current source in POST-BATCH-M. No runtime source/project/XML/config files changed. Source build and runtime compile were not run because this is audit-only. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors","POST-BATCH-M-01A","2026-06-14T13:15:22.7769319-05:00","POST-BATCH-M source review resolved the POST-BATCH-L command-access follow-up without changing runtime behavior."
"POST-BATCH-M","PBM-0097","RB-04556","P10-F04556","P2","Ready","Command access","System:Commands","Data/Scripts/System/Commands/Player/SpellBarsManage.cs","Data/Scripts/System/Commands/Player/SpellBarsManage.cs","6009","CommandSystem.Register(command, access, handler);","PBL-0323","ParsedCommandAccessHandler","QueuedSourceFollowUp","command","access","handler","PlayerSpellbarCommandSurface","magespell2","Player through reviewed spell command callsites","ToolBar_OnCommand","ReviewedNoChange","SourceReviewClass=PlayerSpellbarCommandSurface; CurrentFile=Data/Scripts/System/Commands/Player/SpellBarsManage.cs; QueuedLine=6009; QueuedSourceLine=CommandSystem.Register(command, access, handler);; NearestRegistrationLine=6000; NearestRegistration=CommandSystem.Register( ""magespell2"", AccessLevel.Player, new CommandEventHandler(ToolBar_OnCommand) );; ResolvedCommand=magespell2; ResolvedAccess=Player through reviewed spell command callsites; ResolvedHandler=ToolBar_OnCommand","No source change. Current command access was resolved against source and no unsafe exposure was confirmed.","Reviewed POST-BATCH-L queued row against current source in POST-BATCH-M. No runtime source/project/XML/config files changed. Source build and runtime compile were not run because this is audit-only. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors","POST-BATCH-M-01A","2026-06-14T13:15:22.7769319-05:00","POST-BATCH-M source review resolved the POST-BATCH-L command-access follow-up without changing runtime behavior."
"POST-BATCH-M","PBM-0098","RB-04558","P10-F04558","P2","Ready","Command access","System:Commands","Data/Scripts/System/Commands/Player/SpellBarsManage.cs","Data/Scripts/System/Commands/Player/SpellBarsManage.cs","7190","CommandSystem.Register(command, access, handler);","PBL-0325","ParsedCommandAccessHandler","QueuedSourceFollowUp","command","access","handler","PlayerSpellbarCommandSurface","magespell3","Player through reviewed spell command callsites","ToolBar_OnCommand","ReviewedNoChange","SourceReviewClass=PlayerSpellbarCommandSurface; CurrentFile=Data/Scripts/System/Commands/Player/SpellBarsManage.cs; QueuedLine=7190; QueuedSourceLine=CommandSystem.Register(command, access, handler);; NearestRegistrationLine=7181; NearestRegistration=CommandSystem.Register( ""magespell3"", AccessLevel.Player, new CommandEventHandler(ToolBar_OnCommand) );; ResolvedCommand=magespell3; ResolvedAccess=Player through reviewed spell command callsites; ResolvedHandler=ToolBar_OnCommand","No source change. Current command access was resolved against source and no unsafe exposure was confirmed.","Reviewed POST-BATCH-L queued row against current source in POST-BATCH-M. No runtime source/project/XML/config files changed. Source build and runtime compile were not run because this is audit-only. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors","POST-BATCH-M-01A","2026-06-14T13:15:22.7769319-05:00","POST-BATCH-M source review resolved the POST-BATCH-L command-access follow-up without changing runtime behavior."
"POST-BATCH-M","PBM-0099","RB-04560","P10-F04560","P2","Ready","Command access","System:Commands","Data/Scripts/System/Commands/Player/SpellBarsManage.cs","Data/Scripts/System/Commands/Player/SpellBarsManage.cs","8371","CommandSystem.Register(command, access, handler);","PBL-0327","ParsedCommandAccessHandler","QueuedSourceFollowUp","command","access","handler","PlayerSpellbarCommandSurface","magespell4","Player through reviewed spell command callsites","ToolBar_OnCommand","ReviewedNoChange","SourceReviewClass=PlayerSpellbarCommandSurface; CurrentFile=Data/Scripts/System/Commands/Player/SpellBarsManage.cs; QueuedLine=8371; QueuedSourceLine=CommandSystem.Register(command, access, handler);; NearestRegistrationLine=8362; NearestRegistration=CommandSystem.Register( ""magespell4"", AccessLevel.Player, new CommandEventHandler(ToolBar_OnCommand) );; ResolvedCommand=magespell4; ResolvedAccess=Player through reviewed spell command callsites; ResolvedHandler=ToolBar_OnCommand","No source change. Current command access was resolved against source and no unsafe exposure was confirmed.","Reviewed POST-BATCH-L queued row against current source in POST-BATCH-M. No runtime source/project/XML/config files changed. Source build and runtime compile were not run because this is audit-only. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors","POST-BATCH-M-01A","2026-06-14T13:15:22.7769319-05:00","POST-BATCH-M source review resolved the POST-BATCH-L command-access follow-up without changing runtime behavior."
"POST-BATCH-M","PBM-0100","RB-04562","P10-F04562","P2","Ready","Command access","System:Commands","Data/Scripts/System/Commands/Player/SpellBarsManage.cs","Data/Scripts/System/Commands/Player/SpellBarsManage.cs","9552","CommandSystem.Register(command, access, handler);","PBL-0329","ParsedCommandAccessHandler","QueuedSourceFollowUp","command","access","handler","PlayerSpellbarCommandSurface","elementspell1","Player through reviewed spell command callsites","ToolBar_OnCommand","ReviewedNoChange","SourceReviewClass=PlayerSpellbarCommandSurface; CurrentFile=Data/Scripts/System/Commands/Player/SpellBarsManage.cs; QueuedLine=9552; QueuedSourceLine=CommandSystem.Register(command, access, handler);; NearestRegistrationLine=9543; NearestRegistration=CommandSystem.Register( ""elementspell1"", AccessLevel.Player, new CommandEventHandler(ToolBar_OnCommand) );; ResolvedCommand=elementspell1; ResolvedAccess=Player through reviewed spell command callsites; ResolvedHandler=ToolBar_OnCommand","No source change. Current command access was resolved against source and no unsafe exposure was confirmed.","Reviewed POST-BATCH-L queued row against current source in POST-BATCH-M. No runtime source/project/XML/config files changed. Source build and runtime compile were not run because this is audit-only. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors","POST-BATCH-M-01A","2026-06-14T13:15:22.7769319-05:00","POST-BATCH-M source review resolved the POST-BATCH-L command-access follow-up without changing runtime behavior."
"POST-BATCH-M","PBM-0101","RB-04564","P10-F04564","P2","Ready","Command access","System:Commands","Data/Scripts/System/Commands/Player/SpellBarsManage.cs","Data/Scripts/System/Commands/Player/SpellBarsManage.cs","10273","CommandSystem.Register(command, access, handler);","PBL-0331","ParsedCommandAccessHandler","QueuedSourceFollowUp","command","access","handler","PlayerSpellbarCommandSurface","elementspell2","Player through reviewed spell command callsites","ToolBar_OnCommand","ReviewedNoChange","SourceReviewClass=PlayerSpellbarCommandSurface; CurrentFile=Data/Scripts/System/Commands/Player/SpellBarsManage.cs; QueuedLine=10273; QueuedSourceLine=CommandSystem.Register(command, access, handler);; NearestRegistrationLine=10264; NearestRegistration=CommandSystem.Register( ""elementspell2"", AccessLevel.Player, new CommandEventHandler(ToolBar_OnCommand) );; ResolvedCommand=elementspell2; ResolvedAccess=Player through reviewed spell command callsites; ResolvedHandler=ToolBar_OnCommand","No source change. Current command access was resolved against source and no unsafe exposure was confirmed.","Reviewed POST-BATCH-L queued row against current source in POST-BATCH-M. No runtime source/project/XML/config files changed. Source build and runtime compile were not run because this is audit-only. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors","POST-BATCH-M-01A","2026-06-14T13:15:22.7769319-05:00","POST-BATCH-M source review resolved the POST-BATCH-L command-access follow-up without changing runtime behavior."
"POST-BATCH-M","PBM-0102","RB-04566","P10-F04566","P2","Ready","Command access","System:Commands","Data/Scripts/System/Commands/Player/SpellBarsManage.cs","Data/Scripts/System/Commands/Player/SpellBarsManage.cs","10994","CommandSystem.Register(command, access, handler);","PBL-0333","ParsedCommandAccessHandler","QueuedSourceFollowUp","command","access","handler","PlayerSpellbarCommandSurface","necrospell1","Player through reviewed spell command callsites","ToolBar_OnCommand","ReviewedNoChange","SourceReviewClass=PlayerSpellbarCommandSurface; CurrentFile=Data/Scripts/System/Commands/Player/SpellBarsManage.cs; QueuedLine=10994; QueuedSourceLine=CommandSystem.Register(command, access, handler);; NearestRegistrationLine=10985; NearestRegistration=CommandSystem.Register( ""necrospell1"", AccessLevel.Player, new CommandEventHandler(ToolBar_OnCommand) );; ResolvedCommand=necrospell1; ResolvedAccess=Player through reviewed spell command callsites; ResolvedHandler=ToolBar_OnCommand","No source change. Current command access was resolved against source and no unsafe exposure was confirmed.","Reviewed POST-BATCH-L queued row against current source in POST-BATCH-M. No runtime source/project/XML/config files changed. Source build and runtime compile were not run because this is audit-only. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors","POST-BATCH-M-01A","2026-06-14T13:15:22.7769319-05:00","POST-BATCH-M source review resolved the POST-BATCH-L command-access follow-up without changing runtime behavior."
"POST-BATCH-M","PBM-0103","RB-04568","P10-F04568","P2","Ready","Command access","System:Commands","Data/Scripts/System/Commands/Player/SpellBarsManage.cs","Data/Scripts/System/Commands/Player/SpellBarsManage.cs","11438","CommandSystem.Register(command, access, handler);","PBL-0335","ParsedCommandAccessHandler","QueuedSourceFollowUp","command","access","handler","PlayerSpellbarCommandSurface","necrospell2","Player through reviewed spell command callsites","ToolBar_OnCommand","ReviewedNoChange","SourceReviewClass=PlayerSpellbarCommandSurface; CurrentFile=Data/Scripts/System/Commands/Player/SpellBarsManage.cs; QueuedLine=11438; QueuedSourceLine=CommandSystem.Register(command, access, handler);; NearestRegistrationLine=11429; NearestRegistration=CommandSystem.Register( ""necrospell2"", AccessLevel.Player, new CommandEventHandler(ToolBar_OnCommand) );; ResolvedCommand=necrospell2; ResolvedAccess=Player through reviewed spell command callsites; ResolvedHandler=ToolBar_OnCommand","No source change. Current command access was resolved against source and no unsafe exposure was confirmed.","Reviewed POST-BATCH-L queued row against current source in POST-BATCH-M. No runtime source/project/XML/config files changed. Source build and runtime compile were not run because this is audit-only. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors","POST-BATCH-M-01A","2026-06-14T13:15:22.7769319-05:00","POST-BATCH-M source review resolved the POST-BATCH-L command-access follow-up without changing runtime behavior."
"POST-BATCH-M","PBM-0104","RB-04570","P10-F04570","P2","Ready","Command access","System:Commands","Data/Scripts/System/Commands/Player/SpellBarsManage.cs","Data/Scripts/System/Commands/Player/SpellBarsManage.cs","11882","CommandSystem.Register(command, access, handler);","PBL-0337","ParsedCommandAccessHandler","QueuedSourceFollowUp","command","access","handler","PlayerSpellbarCommandSurface","knightspell1","Player through reviewed spell command callsites","ToolBar_OnCommand","ReviewedNoChange","SourceReviewClass=PlayerSpellbarCommandSurface; CurrentFile=Data/Scripts/System/Commands/Player/SpellBarsManage.cs; QueuedLine=11882; QueuedSourceLine=CommandSystem.Register(command, access, handler);; NearestRegistrationLine=11873; NearestRegistration=CommandSystem.Register( ""knightspell1"", AccessLevel.Player, new CommandEventHandler(ToolBar_OnCommand) );; ResolvedCommand=knightspell1; ResolvedAccess=Player through reviewed spell command callsites; ResolvedHandler=ToolBar_OnCommand","No source change. Current command access was resolved against source and no unsafe exposure was confirmed.","Reviewed POST-BATCH-L queued row against current source in POST-BATCH-M. No runtime source/project/XML/config files changed. Source build and runtime compile were not run because this is audit-only. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors","POST-BATCH-M-01A","2026-06-14T13:15:22.7769319-05:00","POST-BATCH-M source review resolved the POST-BATCH-L command-access follow-up without changing runtime behavior."
"POST-BATCH-M","PBM-0105","RB-04572","P10-F04572","P2","Ready","Command access","System:Commands","Data/Scripts/System/Commands/Player/SpellBarsManage.cs","Data/Scripts/System/Commands/Player/SpellBarsManage.cs","12211","CommandSystem.Register(command, access, handler);","PBL-0339","ParsedCommandAccessHandler","QueuedSourceFollowUp","command","access","handler","PlayerSpellbarCommandSurface","knightspell2","Player through reviewed spell command callsites","ToolBar_OnCommand","ReviewedNoChange","SourceReviewClass=PlayerSpellbarCommandSurface; CurrentFile=Data/Scripts/System/Commands/Player/SpellBarsManage.cs; QueuedLine=12211; QueuedSourceLine=CommandSystem.Register(command, access, handler);; NearestRegistrationLine=12202; NearestRegistration=CommandSystem.Register( ""knightspell2"", AccessLevel.Player, new CommandEventHandler(ToolBar_OnCommand) );; ResolvedCommand=knightspell2; ResolvedAccess=Player through reviewed spell command callsites; ResolvedHandler=ToolBar_OnCommand","No source change. Current command access was resolved against source and no unsafe exposure was confirmed.","Reviewed POST-BATCH-L queued row against current source in POST-BATCH-M. No runtime source/project/XML/config files changed. Source build and runtime compile were not run because this is audit-only. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors","POST-BATCH-M-01A","2026-06-14T13:15:22.7769319-05:00","POST-BATCH-M source review resolved the POST-BATCH-L command-access follow-up without changing runtime behavior."
"POST-BATCH-M","PBM-0106","RB-04574","P10-F04574","P2","Ready","Command access","System:Commands","Data/Scripts/System/Commands/Player/SpellBarsManage.cs","Data/Scripts/System/Commands/Player/SpellBarsManage.cs","12540","CommandSystem.Register(command, access, handler);","PBL-0341","ParsedCommandAccessHandler","QueuedSourceFollowUp","command","access","handler","PlayerSpellbarCommandSurface","bardsong1","Player through reviewed spell command callsites","ToolBar_OnCommand","ReviewedNoChange","SourceReviewClass=PlayerSpellbarCommandSurface; CurrentFile=Data/Scripts/System/Commands/Player/SpellBarsManage.cs; QueuedLine=12540; QueuedSourceLine=CommandSystem.Register(command, access, handler);; NearestRegistrationLine=12531; NearestRegistration=CommandSystem.Register( ""bardsong1"", AccessLevel.Player, new CommandEventHandler(ToolBar_OnCommand) );; ResolvedCommand=bardsong1; ResolvedAccess=Player through reviewed spell command callsites; ResolvedHandler=ToolBar_OnCommand","No source change. Current command access was resolved against source and no unsafe exposure was confirmed.","Reviewed POST-BATCH-L queued row against current source in POST-BATCH-M. No runtime source/project/XML/config files changed. Source build and runtime compile were not run because this is audit-only. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors","POST-BATCH-M-01A","2026-06-14T13:15:22.7769319-05:00","POST-BATCH-M source review resolved the POST-BATCH-L command-access follow-up without changing runtime behavior."
"POST-BATCH-M","PBM-0107","RB-04576","P10-F04576","P2","Ready","Command access","System:Commands","Data/Scripts/System/Commands/Player/SpellBarsManage.cs","Data/Scripts/System/Commands/Player/SpellBarsManage.cs","12968","CommandSystem.Register(command, access, handler);","PBL-0343","ParsedCommandAccessHandler","QueuedSourceFollowUp","command","access","handler","PlayerSpellbarCommandSurface","bardsong2","Player through reviewed spell command callsites","ToolBar_OnCommand","ReviewedNoChange","SourceReviewClass=PlayerSpellbarCommandSurface; CurrentFile=Data/Scripts/System/Commands/Player/SpellBarsManage.cs; QueuedLine=12968; QueuedSourceLine=CommandSystem.Register(command, access, handler);; NearestRegistrationLine=12959; NearestRegistration=CommandSystem.Register( ""bardsong2"", AccessLevel.Player, new CommandEventHandler(ToolBar_OnCommand) );; ResolvedCommand=bardsong2; ResolvedAccess=Player through reviewed spell command callsites; ResolvedHandler=ToolBar_OnCommand","No source change. Current command access was resolved against source and no unsafe exposure was confirmed.","Reviewed POST-BATCH-L queued row against current source in POST-BATCH-M. No runtime source/project/XML/config files changed. Source build and runtime compile were not run because this is audit-only. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors","POST-BATCH-M-01A","2026-06-14T13:15:22.7769319-05:00","POST-BATCH-M source review resolved the POST-BATCH-L command-access follow-up without changing runtime behavior."
"POST-BATCH-M","PBM-0108","RB-04578","P10-F04578","P2","Ready","Command access","System:Commands","Data/Scripts/System/Commands/Player/SpellBarsManage.cs","Data/Scripts/System/Commands/Player/SpellBarsManage.cs","13396","CommandSystem.Register(command, access, handler);","PBL-0345","ParsedCommandAccessHandler","QueuedSourceFollowUp","command","access","handler","PlayerSpellbarCommandSurface","deathspell1","Player through reviewed spell command callsites","ToolBar_OnCommand","ReviewedNoChange","SourceReviewClass=PlayerSpellbarCommandSurface; CurrentFile=Data/Scripts/System/Commands/Player/SpellBarsManage.cs; QueuedLine=13396; QueuedSourceLine=CommandSystem.Register(command, access, handler);; NearestRegistrationLine=13387; NearestRegistration=CommandSystem.Register( ""deathspell1"", AccessLevel.Player, new CommandEventHandler(ToolBar_OnCommand) );; ResolvedCommand=deathspell1; ResolvedAccess=Player through reviewed spell command callsites; ResolvedHandler=ToolBar_OnCommand","No source change. Current command access was resolved against source and no unsafe exposure was confirmed.","Reviewed POST-BATCH-L queued row against current source in POST-BATCH-M. No runtime source/project/XML/config files changed. Source build and runtime compile were not run because this is audit-only. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors","POST-BATCH-M-01A","2026-06-14T13:15:22.7769319-05:00","POST-BATCH-M source review resolved the POST-BATCH-L command-access follow-up without changing runtime behavior."
